STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
33;Erik;2;Eriksson;Joel;Tomelilla;;;INT A 7772;Schw;;Menzel;Nico;Kelberg;;;ITC 13283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;10:59:24.623;10:59:24.623;8:12.569;492,569;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.877;N;209;;42.339;J;231;;1:02.945;J;236;;10.320;J;268;;1:45.583;J;203;;35.627;J;240;;2:24.855;J;228;;20.606;N;258;;29.417;J;;;;N;;N;;N;8:11.863;1;N;0;;BIF 22213   ;;1;0;0;0;0;1;1;8:11.863
33;Erik;2;Eriksson;Joel;Tomelilla;;;INT A 7772;Schw;;Menzel;Nico;Kelberg;;;ITC 13283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;11:07:39.844;11:07:39.844;8:15.221;495,221;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.267;J;210;;42.964;N;232;;1:03.555;N;234;;10.358;N;268;;1:46.547;N;203;;35.734;N;241;;2:25.707;N;230;;20.510;J;259;;29.579;N;;;;N;;N;;N;8:11.863;1;N;0;;BIF 22213   ;;2;0;0;0;0;1;2;8:11.863
40;Sche;3;Scheider;Timo;Lochau;;;21463;Öste;;Tomczyk;Martin;Kolbermoor;;;INTC-21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-205 WADB;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 Evo II;1;10:57:59.998;10:57:59.998;8:16.242;496,242;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.750;N;213;;42.846;N;233;;1:03.506;N;232;;10.294;N;269;;1:46.745;J;204;;35.654;J;242;;2:26.908;N;228;;20.552;N;258;;28.987;J;;;;N;;N;;N;8:14.872;11;N;0;;26780       ;;1;0;0;0;0;1;1;8:14.872
40;Sche;3;Scheider;Timo;Lochau;;;21463;Öste;;Tomczyk;Martin;Kolbermoor;;;INTC-21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-205 WADB;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 Evo II;2;11:06:15.483;11:06:15.483;8:15.485;495,485;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.341;J;214;;42.649;J;233;;1:03.435;J;233;;10.280;J;269;;1:47.192;N;203;;35.681;N;243;;2:26.258;J;229;;20.523;J;260;;29.126;N;;;;N;;N;;N;8:14.872;11;N;0;;26780       ;;2;0;0;0;0;1;2;8:14.872
44;Hein;1;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Ragginger;Martin;Wals;;;JA 1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;10:58:51.594;10:58:51.594;8:15.466;495,466;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.688;N;212;;42.286;J;232;;1:02.930;J;232;;10.374;N;265;;1:45.754;J;203;;35.667;N;240;;2:28.122;N;227;;20.601;N;259;;29.044;J;;;;N;;N;;N;8:14.603;10;N;0;;BIF 22213   ;;1;0;0;0;0;1;1;8:14.603
44;Hein;1;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Ragginger;Martin;Wals;;;JA 1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;11:07:06.589;11:07:06.589;8:14.995;494,995;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.275;J;212;;42.461;N;232;;1:03.002;N;233;;10.337;J;267;;1:45.881;N;204;;35.571;J;241;;2:27.837;J;228;;20.569;J;259;;29.062;N;;;;N;;N;;N;8:14.603;10;N;0;;BIF 22213   ;;2;0;0;0;0;1;2;8:14.603
50;Heim;2;Heimrich;Michael;Oberursel;;;ITC-C 20178;Deut;;Klasen;Arno;Karlshausen;;;ITC-C25715;Deut;J;Bollrath;Christian;Atlanta;;;ITC18283;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;équipe vitesse;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;1;11:00:56.445;11:00:56.445;8:28.617;508,617;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.412;N;213;;43.602;J;232;;1:05.307;J;223;;10.510;J;264;;1:49.219;J;203;;36.006;J;240;;2:32.351;J;227;;20.569;J;259;;29.641;J;;;;N;;N;;N;8:28.599;19;N;0;;BIF29672    ;;1;0;0;0;0;1;1;8:28.599
50;Heim;2;Heimrich;Michael;Oberursel;;;ITC-C 20178;Deut;;Klasen;Arno;Karlshausen;;;ITC-C25715;Deut;J;Bollrath;Christian;Atlanta;;;ITC18283;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;équipe vitesse;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;2;11:09:29.769;11:09:29.769;8:33.324;513,324;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.394;J;213;;44.308;N;232;;1:06.037;N;220;;10.623;N;262;;1:49.811;N;203;;36.199;N;242;;2:34.390;N;225;;20.720;N;258;;29.842;N;;;;N;;N;;N;8:28.599;19;N;0;;BIF29672    ;;2;0;0;0;0;1;2;8:28.599
69;Dörr;1;Dörr;Phil;Butzbach;;;26702;Deut;J;Turner;Darren;Warkwickshire;;;51801;Groß;J;Dörr;Ben;Butzbach;;;31828;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;1;11:00:03.492;11:00:03.492;8:32.730;512,730;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.960;J;215;;43.750;J;235;;1:05.744;J;218;;10.558;J;265;;1:50.635;J;202;;36.118;J;244;;2:35.184;J;223;;20.513;J;261;;29.268;J;;;;N;;N;;N;8:32.730;20;N;0;;16982       ;;1;0;0;0;0;1;1;8:32.730
72;De P;1;De Phillippi;Connor;Cornelius, NC;;;ITB-D3143-I;USA;;Johansson;Erik;Gnosjö;;;INTB7823;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;USA ;BMW Junior Team;PRO                                                         ;BMW M4 GT3;1;11:00:16.242;11:00:16.242;8:19.050;499,050;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.225;N;213;;42.446;J;234;;1:04.323;N;233;;10.302;N;268;;1:47.517;N;203;;36.061;N;239;;2:27.556;J;230;;20.474;J;260;;29.146;N;;;;N;;N;;N;8:17.056;15;N;0;;16044       ;;1;0;0;0;0;1;1;8:17.056
72;De P;1;De Phillippi;Connor;Cornelius, NC;;;ITB-D3143-I;USA;;Johansson;Erik;Gnosjö;;;INTB7823;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;USA ;BMW Junior Team;PRO                                                         ;BMW M4 GT3;2;11:08:34.289;11:08:34.289;8:18.047;498,047;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.706;J;213;;43.067;N;233;;1:03.632;J;234;;10.245;J;269;;1:46.960;J;202;;35.989;J;239;;2:27.925;N;230;;20.475;N;260;;29.048;J;;;;N;;N;;N;8:17.056;15;N;0;;16044       ;;2;0;0;0;0;1;2;8:17.056
100;Walk;3;Walkenhorst;Henry;Melle;;;intc10319;Deut;;Breuer;Jörg;Düsseldorf;;;IC19476;Deut;;Trogen;Sami-Matti;Lohja;;;IC34736337;Finn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;11:00:31.998;11:00:31.998;8:19.544;499,544;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.398;N;210;;42.941;N;229;;1:03.803;J;227;;10.469;N;265;;1:47.172;N;200;;36.429;N;235;;2:27.124;J;229;;20.735;J;257;;29.473;J;;;;N;;N;;N;8:18.753;17;N;0;;10417       ;;1;0;0;0;0;1;1;8:18.753
100;Walk;3;Walkenhorst;Henry;Melle;;;intc10319;Deut;;Breuer;Jörg;Düsseldorf;;;IC19476;Deut;;Trogen;Sami-Matti;Lohja;;;IC34736337;Finn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;11:10:47.035;11:10:47.035;10:15.037;615,037;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.940;J;211;;42.909;J;230;;1:03.865;N;230;;10.425;J;266;;1:47.037;J;200;;36.307;J;237;;4:17.734;N;206;;22.206;N;236;;33.614;N;;;;N;;N;;N;8:18.753;17;N;0;;10417       ;;2;0;0;0;0;1;2;8:18.753
101;Krog;2;Krognes;Christian;Hamar;;;IC31791;Norw;J;Giermaziak;Jakub;Piaski;;;ITC-C/10054;Pole;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Norw;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;1;10:57:29.442;10:57:29.442;8:16.209;496,209;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.518;J;213;;42.759;N;232;;1:03.831;N;233;;10.314;J;267;;1:46.682;J;202;;36.040;N;238;;2:26.266;J;229;;20.593;J;258;;29.206;J;;;;N;;N;;N;8:15.712;13;N;0;;10417       ;;1;0;0;0;0;1;1;8:15.712
101;Krog;2;Krognes;Christian;Hamar;;;IC31791;Norw;J;Giermaziak;Jakub;Piaski;;;ITC-C/10054;Pole;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Norw;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;2;11:05:51.376;11:05:51.376;8:21.934;501,934;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.610;N;213;;42.654;J;233;;1:03.542;J;233;;10.326;N;265;;1:51.502;N;202;;35.937;J;239;;2:27.428;N;229;;20.627;N;258;;29.308;N;;;;N;;N;;N;8:15.712;13;N;0;;10417       ;;2;0;0;0;0;1;2;8:15.712
102;Souc;3;Soucek;Andy;Barcelona;;;ITB-0388-ESP;Span;;Krohn;Jesse;Vantaa;;;22196154;Finn;;Klingmann;Jens;Tägerwilen;;;C 11339;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Span;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;1;10:58:34.170;10:58:34.170;8:16.204;496,204;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.532;N;213;;42.493;J;232;;1:03.414;J;231;;10.366;J;265;;1:46.995;J;202;;36.129;N;237;;2:26.645;J;230;;20.569;N;258;;29.061;N;;;;N;;N;;N;8:15.861;12;N;0;;10417       ;;1;0;0;0;0;1;1;8:15.861
102;Souc;3;Soucek;Andy;Barcelona;;;ITB-0388-ESP;Span;;Krohn;Jesse;Vantaa;;;22196154;Finn;;Klingmann;Jens;Tägerwilen;;;C 11339;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Span;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;2;11:06:50.803;11:06:50.803;8:16.633;496,633;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.312;J;213;;42.780;N;232;;1:03.422;N;230;;10.398;N;265;;1:47.091;N;201;;36.050;J;238;;2:26.994;N;230;;20.561;J;259;;29.025;J;;;;N;;N;;N;8:15.861;12;N;0;;10417       ;;2;0;0;0;0;1;2;8:15.861
911;Chri;3;Christensen;Michael;Monaco;;;5635;Mona;;Estre;Kevin;HOECHST;;;171715;Öste;;Makowiecki;Frédéric;Montpellier;;;ICCA53130;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Manthey;PRO                                                         ;Porsche 911 GT3 R (992);1;10:58:58.780;10:58:58.780;8:14.847;494,847;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.773;N;214;;42.398;J;233;;1:03.291;J;239;;10.243;J;266;;1:46.391;J;204;;;N;;;;N;231;;20.492;J;258;;28.968;J;;;;N;;N;;N;8:15.472;8;N;0;;11946       ;;1;0;0;0;0;1;1;8:15.472
911;Chri;3;Christensen;Michael;Monaco;;;5635;Mona;;Estre;Kevin;HOECHST;;;171715;Öste;;Makowiecki;Frédéric;Montpellier;;;ICCA53130;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Manthey;PRO                                                         ;Porsche 911 GT3 R (992);2;11:07:15.252;11:07:15.252;8:16.472;496,472;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.362;J;213;;42.587;N;231;;1:03.403;N;236;;10.280;N;268;;1:46.958;N;204;;35.869;J;243;;2:27.458;J;227;;20.538;N;258;;29.017;N;;;;N;;N;;N;8:15.472;8;N;0;;11946       ;;2;0;0;0;0;1;2;8:15.472
