STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
2;Chri;1;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;11;14:38:41.133;14:38:41.133;8:43.374;523,374;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.349;N;216;;42.762;N;234;;1:04.200;N;231;;10.307;N;267;;1:47.728;N;204;;35.549;N;244;;2:28.939;N;230;;20.464;N;258;;52.076;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;11;0;0;0;0;2;5;8:12.931
2;Chri;1;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;12;14:47:44.296;14:47:44.296;9:03.163;543,163;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.330;N;216;;43.442;N;233;;1:04.778;N;203;;10.956;N;261;;1:51.799;N;202;;35.977;N;244;;2:30.310;N;233;;20.402;N;258;;1:04.169;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;12;0;0;0;0;2;6;8:12.931
2;Chri;1;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;13;14:56:16.334;14:56:16.334;8:32.038;512,038;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.119;N;217;;42.669;N;234;;1:03.443;N;229;;10.363;N;267;;2:01.035;N;203;;35.829;N;246;;2:28.450;N;233;;20.226;N;262;;28.904;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;13;0;0;0;0;2;7;8:12.931
2;Chri;1;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;14;15:04:39.143;15:04:39.143;8:22.809;502,809;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.912;N;216;;42.563;N;235;;1:03.591;N;229;;10.366;N;267;;1:47.296;N;206;;35.211;J;246;;2:26.461;J;233;;20.372;N;259;;;N;;;;N;;N;;N;8:12.931;2;J;0;3:18.165;28206       ;15:04:31.177;14p;0;0;0;0;2;8;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;15;15:16:13.550;15:16:13.550;11:34.407;694,407;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;3:51.066;N;212;;43.065;N;232;;1:06.203;N;215;;10.740;N;263;;1:48.874;N;203;;35.540;N;244;;2:28.988;N;230;;20.357;N;261;;29.574;N;;;;N;;N;;N;8:12.931;2;A;0;;28206       ;;15;0;0;0;0;3;1;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;16;15:24:53.051;15:24:53.051;8:39.501;519,501;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.954;N;214;;42.563;N;231;;1:05.199;N;225;;10.488;N;264;;2:04.820;N;70;;38.287;N;241;;2:27.750;N;230;;20.259;N;262;;29.181;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;16;0;0;0;0;3;2;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;17;15:33:12.743;15:33:12.743;8:19.692;499,692;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.596;N;216;;44.060;N;237;;1:04.844;N;228;;10.353;N;268;;1:46.936;N;205;;35.504;N;245;;2:27.994;N;232;;20.413;N;259;;28.992;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;17;0;0;0;0;3;3;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;18;15:41:30.470;15:41:30.470;8:17.727;497,727;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.374;N;218;;42.874;N;232;;1:03.671;N;230;;10.340;N;268;;1:46.592;N;205;;35.391;N;245;;2:29.083;N;231;;20.315;N;261;;29.087;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;18;0;0;0;0;3;4;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;19;15:49:49.087;15:49:49.087;8:18.617;498,617;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.475;N;216;;42.854;N;234;;1:03.832;N;230;;10.316;N;268;;1:47.068;N;205;;35.445;N;244;;2:28.779;N;230;;20.328;N;262;;29.520;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;19;0;0;0;0;3;5;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;20;15:58:08.475;15:58:08.475;8:19.388;499,388;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.927;N;216;;43.290;N;234;;1:04.237;N;230;;10.280;N;269;;1:47.068;N;203;;35.334;N;246;;2:29.076;N;232;;20.125;N;265;;29.051;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;20;0;0;0;0;3;6;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;21;16:06:30.639;16:06:30.639;8:22.164;502,164;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.154;N;217;;42.903;N;234;;1:03.811;N;230;;10.314;N;269;;1:48.485;N;206;;35.445;N;246;;2:30.560;N;233;;19.960;J;266;;29.532;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;21;0;0;0;0;3;7;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;22;16:14:53.032;16:14:53.032;8:22.393;502,393;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.626;N;215;;42.538;J;234;;1:03.908;N;233;;10.246;N;271;;1:46.525;N;205;;35.380;N;243;;2:26.934;N;231;;20.444;N;258;;;N;;;;N;;N;;N;8:12.931;2;J;0;2:11.393;28206       ;16:14:45.048;22p;0;0;0;0;3;8;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;23;16:25:14.904;16:25:14.904;10:21.872;621,872;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;2:43.739;N;214;;42.713;N;232;;1:03.499;N;229;;10.387;N;266;;1:46.548;N;203;;35.600;N;243;;2:29.334;N;225;;20.611;N;258;;29.441;N;;;;N;;N;;N;8:12.931;2;A;0;;28206       ;;23;0;0;0;0;4;1;8:12.931
2;Chri;2;Christodoulou;Adam;London;;;ITB100838;Groß;J;Juncadella;Daniel;Barcelona;;;IA-0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;24;16:33:36.372;16:33:36.372;8:21.468;501,468;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.617;N;216;;43.410;N;233;;1:04.285;N;218;;10.589;N;265;;1:49.747;N;204;;35.640;N;243;;2:27.804;N;231;;20.413;N;259;;28.963;N;;;;N;;N;;N;8:12.931;2;N;0;;28206       ;;24;0;0;0;0;4;2;8:12.931
