INDEX;STNR;KUERZEL;KLASSE;KLASSESORT;KLASSE_NR;UNTERKLASSE;GRUPPE;GRUPPE_LANG;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;FAHRER1_RUNDEN;FAHRER1_ZEIT;FAHRER2_RUNDEN;FAHRER2_ZEIT;FAHRER3_RUNDEN;FAHRER3_ZEIT;FAHRER4_RUNDEN;FAHRER4_ZEIT;FAHRER5_RUNDEN;FAHRER5_ZEIT;FAHRER6_RUNDEN;FAHRER6_ZEIT;FAHRER7_RUNDEN;FAHRER7_ZEIT;FAHRER8_RUNDEN;FAHRER8_ZEIT;NATION;BEWERBER;TEAM;FAHRZEUG;RANG;KLASSENRANG;KLASSENRUECKSTAND;KLASSENGAP;GRUPPENRANG;GRUPPENRUECKSTAND;GRUPPENGAP;RUNDEN;SCHNELLSTE RUNDE;GESAMTZEIT;SEKUNDENWECHSEL;RUECKSTAND;GAP;PUNKTE;KLASSENPUNKTE;SCHNITT;SCHNELLSTE_IN_RUNDE;SCHNELLSTE_TAGESZEIT;SCHNELLSTE_SCHNITT;STATUS;KLASSE_GESTARTET;KLASSE_NICHTGESTARTET;KLASSE_GEWERTET;KLASSE_NICHTGEWERTET;GAST;KLASSE_SCHNELLSTE_STNR;KLASSE_SCHNELLSTE_ZEIT;KLASSE_SCHNELLSTE_NAME;KLASSE_SCHNELLSTE_VORNAME_NAME;KLASSE_SCHNELLSTE_SCHNITT;KLASSE_QUALIZEIT;GRUPPENBEZEICHNUNG;GRUPPE_GESTARTET;GRUPPE_GEWERTET;GRUPPE_NICHTGEWERTET;GRUPPE_SCHNELLSTE_STNR;GRUPPE_SCHNELLSTE_ZEIT;GRUPPE_SCHNELLSTE_NAME;GRUPPE_SCHNELLSTE_VORNAME_NAME;GRUPPE_SCHNELLSTE_SCHNITT;PROZENT;LETZTE_RUNDE;BOXENSTOPS;RUNDE_IN_BOX_1;BOXZEIT1;RUNDE_IN_BOX_2;BOXZEIT2;LQUALIZEIT;LQUALIRANG;LQUALIRANG_INVERT;ALTEZEIT;BEWERBERLIZENZ;HERSTELLER;AKTUELLERFAHRER;PUNKTE_POLE;PUNKTE_SCHNELLSTE;LEADINGLAPS_TOTAL;LEADINGLAPS_CLASS;STARTGRUPPE;KLASSE_VORLAEUFIG;STRAFZEITEN
0011;40;Sche;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Scheider;Timo;Lochau;;;21463;Öste;;Tomczyk;Martin;Kolbermoor;;;INTC-21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-205 WADB;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;2;26:11.510;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 Evo II;11;11;02.916;+00.490;11;02.916;+00.490;2;8:15.485;8:15.485;Y;02.916;00.490;;;11:06:15;560;11:06:15;184.387;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;100.59 ;8:15.485;1;3;;0;;00.000;5.;18.;;26780       ;Audi                          ;3;;;0;0;1;0;
0012;102;Souc;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Soucek;Andy;Barcelona;;;ITB-0388-ESP;Span;;Krohn;Jesse;Vantaa;;;22196154;Finn;;Klingmann;Jens;Tägerwilen;;;C 11339;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;2;26:46.830;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;12;12;03.635;+00.719;12;03.635;+00.719;2;8:16.204;8:16.204;N;03.635;00.719;;;10:58:34;381;10:58:34;184.119;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;100.74 ;8:16.633;1;3;;0;;00.000;8.;15.;;10417       ;BMW                           ;3;;;0;0;1;0;
0013;101;Krog;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Krognes;Christian;Hamar;;;IC31791;Norw;J;Giermaziak;Jakub;Piaski;;;ITC-C/10054;Pole;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;2;25:47.403;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;13;13;03.640;+00.005;13;03.640;+00.005;2;8:16.209;8:16.209;Y;03.640;00.005;;;10:57:29;353;10:57:29;184.118;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;100.74 ;8:21.934;1;3;;0;;00.000;4.;19.;;10417       ;BMW                           ;2;;;0;0;1;0;
0014;25;Fetz;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Fetzer;Dennis;Buseck;;;24514;Deut;;Kern;Lars;Wiernsheim;;;10338;Deut;;Dumas;Romain;Arzier;;;3434;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;26:33.963;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Huber Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);14;14;04.639;+00.999;14;04.639;+00.999;2;8:17.208;8:17.208;Y;04.639;00.999;;;11:06:37;569;11:06:37;183.748;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;100.94 ;8:17.208;1;3;;0;;00.000;6.;17.;;11275       ;Porsche                       ;1;;;0;0;1;0;
0015;72;De P;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;De Phillippi;Connor;Cornelius, NC;;;ITB-D3143-I;USA;;Johansson;Erik;Gnosjö;;;INTB7823;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;28:30.316;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;BMW Junior Team;PRO                                                         ;BMW M4 GT3;15;15;05.478;+00.839;15;05.478;+00.839;2;8:18.047;8:18.047;N;05.478;00.839;;;11:08:34;626;11:08:34;183.438;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;101.11 ;8:18.047;;;;;;00.000;18.;5.;;16044       ;BMW                           ;1;;;0;0;1;0;
0016;7;Jeff;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Jefferies;Axcil;Montabaur;;;1372/23;Deut;;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;Soufi;Danny;Austin;;;ITC-C-D4701-I;USA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;27:58.447;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;16;16;05.765;+00.287;16;05.765;+00.287;2;8:18.334;8:18.334;Y;05.765;00.287;;;11:08:02;611;11:08:02;183.332;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;101.17 ;8:18.334;;;;;;00.000;16.;7.;;BA009       ;Lamborghini                   ;1;;;0;0;1;0;
0017;100;Walk;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Walkenhorst;Henry;Melle;;;intc10319;Deut;;Breuer;Jörg;Düsseldorf;;;IC19476;Deut;;Trogen;Sami-Matti;Lohja;;;IC34736337;Finn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;2;30:43.062;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;17;17;06.975;+01.210;17;06.975;+01.210;2;8:19.544;8:19.544;Y;06.975;01.210;;;11:00:31;448;11:00:31;182.888;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;101.42 ;10:15.037;;;;;;00.000;17.;6.;;10417       ;BMW                           ;3;;;0;0;1;0;
0018;21;Putm;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Putman;Charles;Mills;;;D3093-S;USA;;Espenlaub;Charles;Lutz;;;ITB-D1206-I;USA;;Lewis;Shane;Jupiter;;;ITC-D2334-I;USA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;2;29:06.839;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;CP Racing;PRO-AM                                                      ;Mercedes-AMG GT3;18;18;15.348;+08.373;18;15.348;+08.373;2;8:27.917;8:27.917;Y;15.348;08.373;;;11:09:10;641;11:09:10;179.873;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;103.12 ;8:27.917;;;;;;00.000;20.;3.;;E2446-S     ;Mercedes-AMG                  ;2;;;0;0;1;0;
0019;50;Heim;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Heimrich;Michael;Oberursel;;;ITC-C 20178;Deut;;Klasen;Arno;Karlshausen;;;ITC-C25715;Deut;J;Bollrath;Christian;Atlanta;;;ITC18283;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;2;29:25.796;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;équipe vitesse;PRO-AM                                                      ;Audi R8 LMS GT3 Evo II;19;19;16.048;+00.700;19;16.048;+00.700;2;8:28.617;8:28.617;Y;16.048;00.700;;;11:00:56;458;11:00:56;179.626;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;103.26 ;8:33.324;;;;;;00.000;21.;2.;;BIF29672    ;Audi                          ;2;;;0;0;1;0;
0020;69;Dörr;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Dörr;Phil;Butzbach;;;26702;Deut;J;Turner;Darren;Warkwickshire;;;51801;Groß;J;Dörr;Ben;Butzbach;;;31828;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;19:59.519;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;20;20;20.161;+04.113;20;20.161;+04.113;1;8:32.730;8:32.730;Y;20.161;04.113;;;11:00:03;433;11:00:03;178.185;;20;0;20;0;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;;1;20;20;0;33;8:12.569;Eriksson/Menzel Nico;Eriksson/Menzel Nico;185.478;104.09 ;8:32.730;1;2;;0;;00.000;15.;8.;;16982       ;Aston Martin                  ;1;;;0;0;1;0;
