STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
5;Kolb;1;Kolb;Vincent;FRAkfurt;;;ITC-C15471;DEU;J;Stippler;Frank;Bad Münstereifel;;;ITC-C18797;DEU;;Sims;Alexander;Alcester;;;ITC-A100396;GBR;J;van der Zande;Renger;ET Amsterdam;;;ITC-A14103;NLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Scherer Sport PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;1;12:58:41.544;12:58:41.544;8:38.848;518,848;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.581;J;214;;44.824;J;230;;1:06.526;J;217;;10.607;J;266;;1:53.231;J;200;;35.943;J;244;;2:36.343;J;225;;20.249;J;266;;29.544;J;;;;N;;N;;N;8:38.848;18;N;0;;26779       ;;1;0;1;0;0;1;1;8:38.848
6;Haup;2;Haupt;Hubert;München;;;ITC-B10328;DEU;;Love;Jordan;Perth;;;ITC-C1133481;AUS;;Maini;Arjun;;;;INTA-4A23IRC003;NLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;1;12:52:12.283;12:52:12.283;8:29.374;509,374;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.744;N;216;;45.681;N;228;;1:06.262;N;220;;10.552;J;263;;1:49.659;N;202;;35.980;N;244;;2:29.478;J;230;;20.179;N;267;;28.839;N;;;;N;;N;;N;8:26.700;15;N;0;;26772       ;;1;0;0;1;0;1;1;8:26.700
6;Haup;1;Haupt;Hubert;München;;;ITC-B10328;DEU;;Love;Jordan;Perth;;;ITC-C1133481;AUS;;Maini;Arjun;;;;INTA-4A23IRC003;NLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;2;13:06:56.086;13:06:56.086;8:26.895;506,895;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.567;J;217;;43.768;J;231;;1:06.094;J;219;;10.578;N;264;;1:49.488;J;202;;35.867;J;244;;2:29.484;N;230;;20.192;N;266;;28.857;N;;;;N;;N;;N;8:26.700;15;N;0;;26772       ;;2;0;0;1;0;1;2;8:26.700
6;Haup;1;Haupt;Hubert;München;;;ITC-B10328;DEU;;Love;Jordan;Perth;;;ITC-C1133481;AUS;;Maini;Arjun;;;;INTA-4A23IRC003;NLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;3;13:29:41.137;13:29:41.137;22:45.051;1365,051;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;14:29.678;N;217;;44.852;N;228;;1:06.141;N;213;;10.740;N;262;;1:50.167;N;171;;46.118;N;232;;2:48.469;N;231;;20.098;J;268;;28.788;J;;;;N;;N;;N;8:26.700;15;N;0;;26772       ;;3;0;0;1;0;2;1;8:26.700
16;Schr;1;Schramm;Kim Luis;Ilmenau;;;ITC-C20104;DEU;J;Beretta;Michele;Milano;;;ITC-B347027;ITA;;Winkelhock;Markus;Zdimerice;;;ITC-C11937;CZE;;Feller;Ricardo;Bözberg;;;ITC-C1239;CHE;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Scherer Sport PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;1;12:56:27.529;12:56:27.529;8:27.853;507,853;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;43.130;N;217;;44.431;N;227;;1:06.333;N;222;;10.507;N;266;;1:50.011;N;201;;35.818;N;243;;2:28.690;J;229;;20.203;N;267;;28.730;J;;;;N;;N;;N;8:18.782;8;N;0;;26779       ;;1;0;1;0;0;1;1;8:18.782
16;Schr;1;Schramm;Kim Luis;Ilmenau;;;ITC-C20104;DEU;J;Beretta;Michele;Milano;;;ITC-B347027;ITA;;Winkelhock;Markus;Zdimerice;;;ITC-C11937;CZE;;Feller;Ricardo;Bözberg;;;ITC-C1239;CHE;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Scherer Sport PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;2;13:04:47.307;13:04:47.307;8:19.778;499,778;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.696;J;216;;43.514;J;229;;1:03.684;J;227;;10.431;J;268;;1:47.370;J;203;;35.528;J;246;;2:29.476;N;229;;20.191;N;267;;28.888;N;;;;N;;N;;N;8:18.782;8;N;0;;26779       ;;2;0;1;0;0;1;2;8:18.782
16;Schr;2;Schramm;Kim Luis;Ilmenau;;;ITC-C20104;DEU;J;Beretta;Michele;Milano;;;ITC-B347027;ITA;;Winkelhock;Markus;Zdimerice;;;ITC-C11937;CZE;;Feller;Ricardo;Bözberg;;;ITC-C1239;CHE;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Scherer Sport PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;3;13:20:05.963;13:20:05.963;8:24.127;504,127;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.597;N;213;;43.725;N;227;;1:05.182;N;223;;10.494;N;267;;1:48.075;N;200;;36.034;N;244;;2:28.901;N;230;;20.139;J;267;;28.980;N;;;;N;;N;;N;8:18.782;8;N;0;;26779       ;;3;0;1;0;0;1;3;8:18.782
19;Kohl;2;Kohlhaas;Christian;Andernach;;;ITC-C24876;DEU;;Aust;Stefan;Münster;;;ITC-C10415;DEU;;Ludwig;Luca;Alfter;;;ITC-C24928;DEU;;Stengel;Johannes;Stadtlohn;;;ITC-C33246;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;racing one;PRO-AM                                                      ;Ferrari 296 GT3;1;13:09:37.117;13:09:37.117;8:36.946;516,946;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.666;N;218;;44.430;J;232;;1:07.400;N;212;;10.741;N;261;;1:51.977;J;201;;36.155;N;244;;2:35.955;N;227;;20.024;J;271;;28.598;J;;;;N;;N;;N;8:30.556;17;N;0;;15750       ;;1;0;0;1;0;1;1;8:30.556
19;Kohl;2;Kohlhaas;Christian;Andernach;;;ITC-C24876;DEU;;Aust;Stefan;Münster;;;ITC-C10415;DEU;;Ludwig;Luca;Alfter;;;ITC-C24928;DEU;;Stengel;Johannes;Stadtlohn;;;ITC-C33246;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;racing one;PRO-AM                                                      ;Ferrari 296 GT3;2;13:18:10.280;13:18:10.280;8:33.163;513,163;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.876;J;219;;46.277;N;231;;1:05.968;J;217;;10.599;J;263;;1:52.575;N;202;;35.645;J;248;;2:32.439;J;226;;20.045;N;270;;28.739;N;;;;N;;N;;N;8:30.556;17;N;0;;15750       ;;2;0;0;1;0;1;2;8:30.556
24;Kolb;2;Kolb;Patrick;Bad Homburg;;;ITC-C16042;DEU;;Matt;Campbell;Stuttgart;;;ITC-C1090587;DEU;;Jaminet;Mathieu;Differdange;;;ITC-C219550;LUX;;Pilet;Patrick;Noisy le Roi;;;ITC-B54892;FRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DEU ;Lionspeed by Car Collection Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);1;13:05:07.528;13:05:07.528;8:32.329;512,329;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.366;N;213;;44.163;N;226;;1:06.479;N;211;;10.803;N;259;;1:51.626;N;201;;36.070;J;243;;2:31.601;N;229;;20.184;N;269;;29.037;N;;;;N;;N;;N;8:23.403;16;N;0;;28196       ;;1;0;1;0;0;1;1;8:23.403
