STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
28;Duma;Dumarey;Maxime;Gent;;;ITC-B902208;Belg;;Breuer;Christoph;Nettersheim;;;ITC-C15557;Deut;;Ortmann;Mike David;Ahrensfelde;;;ITC-C16758;Deut;;Green;Ben;Wickham Bishops, Essex,;;;ITC-C287299;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;PROsport-Racing;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;4;14:32:10.430;14:32:10.430;8:40.396;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;520,396;11132       ;1
28;Duma;Dumarey;Maxime;Gent;;;ITC-B902208;Belg;;Breuer;Christoph;Nettersheim;;;ITC-C15557;Deut;;Ortmann;Mike David;Ahrensfelde;;;ITC-C16758;Deut;;Green;Ben;Wickham Bishops, Essex,;;;ITC-C287299;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;PROsport-Racing;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;5;14:51:10.532;14:51:10.532;8:21.628;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;501,628;11132       ;3
30;Bamb;Bamber;Earl;Kuala Lumpur;;;ITC-A051713X;Mala;J;Catsburg;Nick;Voorthuizen;;;ITC-B26501;Nied;;Pittard;David;Nideggen;;;ITC-B174582;Deut;;Fernandez Laser;Felipe;Leipzig;;;ITC-A21860;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mala;Frikadelli Racing Team;PRO                                                         ;Ferrari 296 GT3;1;14:09:32.318;14:09:32.318;8:14.243;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;494,243;12230       ;2
30;Bamb;Bamber;Earl;Kuala Lumpur;;;ITC-A051713X;Mala;J;Catsburg;Nick;Voorthuizen;;;ITC-B26501;Nied;;Pittard;David;Nideggen;;;ITC-B174582;Deut;;Fernandez Laser;Felipe;Leipzig;;;ITC-A21860;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mala;Frikadelli Racing Team;PRO                                                         ;Ferrari 296 GT3;2;14:25:37.856;14:25:37.856;9:02.083;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;542,083;12230       ;2
33;Bach;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;14:01:11.770;14:01:11.770;8:42.229;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;522,229;22213       ;1
33;Bach;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;14:09:27.663;14:09:27.663;8:15.893;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;495,893;22213       ;1
33;Bach;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);3;14:17:47.498;14:17:47.498;8:19.835;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,835;22213       ;1
33;Bach;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);4;14:34:55.426;14:34:55.426;17:07.928;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;1027,928;22213       ;1
33;Bach;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);5;14:43:33.331;14:43:33.331;8:37.905;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;517,905;22213       ;1
33;Bach;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);6;14:51:53.535;14:51:53.535;8:20.204;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;500,204;22213       ;1
39;Haas;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;1;14:05:30.962;14:05:30.962;8:18.550;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;498,550;1068817     ;2
39;Haas;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;2;14:13:50.186;14:13:50.186;8:19.224;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,224;1068817     ;2
39;Haas;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;3;14:28:57.864;14:28:57.864;9:00.765;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;540,765;1068817     ;3
39;Haas;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;4;14:43:01.735;14:43:01.735;8:51.663;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;531,663;1068817     ;1
39;Haas;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;5;14:51:28.746;14:51:28.746;8:27.011;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;507,011;1068817     ;1
40;Sche;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;1;13:41:02.049;13:41:02.049;8:22.457;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;502,457;26780       ;3
40;Sche;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;2;13:49:22.576;13:49:22.576;8:20.527;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;500,527;26780       ;3
40;Sche;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;3;13:57:46.417;13:57:46.417;8:23.841;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;503,841;26780       ;3
40;Sche;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;4;14:13:01.620;14:13:01.620;8:24.131;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;504,131;26780       ;1
40;Sche;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;5;14:21:36.768;14:21:36.768;8:35.148;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;515,148;26780       ;1
40;Sche;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;6;14:44:07.652;14:44:07.652;8:34.723;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;514,723;26780       ;2
40;Sche;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;7;14:52:24.432;14:52:24.432;8:16.780;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;496,780;26780       ;2
44;Erik;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;14:06:56.920;14:06:56.920;8:17.431;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;497,431;22213       ;3
44;Erik;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;14:18:30.386;14:18:30.386;11:33.466;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;693,466;22213       ;3
44;Erik;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);3;14:27:27.961;14:27:27.961;8:57.575;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;537,575;22213       ;3
44;Erik;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);4;14:36:09.227;14:36:09.227;8:41.266;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;521,266;22213       ;3
46;Jäge;Jäger;Thomas;Putzbrunn;;;ITC-B10707;Deut;;Bird;Frank;Peterborough;;;ITC-C287640;Groß;;Erhart;Elia;Röttenbach;;;ITC-C10376;Deut;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;1;13:40:59.177;13:40:59.177;8:38.098;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;518,098;22076       ;2
46;Jäge;Jäger;Thomas;Putzbrunn;;;ITC-B10707;Deut;;Bird;Frank;Peterborough;;;ITC-C287640;Groß;;Erhart;Elia;Röttenbach;;;ITC-C10376;Deut;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;2;13:49:34.620;13:49:34.620;8:35.443;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;515,443;22076       ;2
46;Jäge;Jäger;Thomas;Putzbrunn;;;ITC-B10707;Deut;;Bird;Frank;Peterborough;;;ITC-C287640;Groß;;Erhart;Elia;Röttenbach;;;ITC-C10376;Deut;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;3;14:04:05.627;14:04:05.627;8:46.163;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;526,163;22076       ;3
46;Jäge;Jäger;Thomas;Putzbrunn;;;ITC-B10707;Deut;;Bird;Frank;Peterborough;;;ITC-C287640;Groß;;Erhart;Elia;Röttenbach;;;ITC-C10376;Deut;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;4;14:12:53.504;14:12:53.504;8:47.877;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;527,877;22076       ;3
46;Jäge;Jäger;Thomas;Putzbrunn;;;ITC-B10707;Deut;;Bird;Frank;Peterborough;;;ITC-C287640;Groß;;Erhart;Elia;Röttenbach;;;ITC-C10376;Deut;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;5;14:26:52.880;14:26:52.880;13:59.376;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;839,376;22076       ;3
46;Jäge;Jäger;Thomas;Putzbrunn;;;ITC-B10707;Deut;;Bird;Frank;Peterborough;;;ITC-C287640;Groß;;Erhart;Elia;Röttenbach;;;ITC-C10376;Deut;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;6;14:42:34.844;14:42:34.844;9:05.308;N;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;545,308;22076       ;3
46;Jäge;Jäger;Thomas;Putzbrunn;;;ITC-B10707;Deut;;Bird;Frank;Peterborough;;;ITC-C287640;Groß;;Erhart;Elia;Röttenbach;;;ITC-C10376;Deut;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;7;14:51:07.445;14:51:07.445;8:32.601;J;SP-X                                                        ;0000SP-X                                                        ;;SP-X    ;512,601;22076       ;3
47;Burd;Burdon;Josh;Hobart;;;ITC-B01478;Aust;;Liberati;Edoardo;Rome;;;ITC-B234116;Ital;;Rump;Martin;Tallinn;;;ITC-B23947;Estl;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aust;KCMG;;Toyota GR Supra GT4 EVO 2023;1;13:41:41.663;13:41:41.663;9:02.855;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;542,855;CE01485     ;3
47;Burd;Burdon;Josh;Hobart;;;ITC-B01478;Aust;;Liberati;Edoardo;Rome;;;ITC-B234116;Ital;;Rump;Martin;Tallinn;;;ITC-B23947;Estl;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aust;KCMG;;Toyota GR Supra GT4 EVO 2023;2;13:50:39.904;13:50:39.904;8:58.241;J;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;538,241;CE01485     ;3
47;Burd;Burdon;Josh;Hobart;;;ITC-B01478;Aust;;Liberati;Edoardo;Rome;;;ITC-B234116;Ital;;Rump;Martin;Tallinn;;;ITC-B23947;Estl;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aust;KCMG;;Toyota GR Supra GT4 EVO 2023;3;14:06:29.932;14:06:29.932;8:59.087;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;539,087;CE01485     ;1
47;Burd;Burdon;Josh;Hobart;;;ITC-B01478;Aust;;Liberati;Edoardo;Rome;;;ITC-B234116;Ital;;Rump;Martin;Tallinn;;;ITC-B23947;Estl;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aust;KCMG;;Toyota GR Supra GT4 EVO 2023;4;14:15:30.293;14:15:30.293;9:00.361;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;540,361;CE01485     ;1
47;Burd;Burdon;Josh;Hobart;;;ITC-B01478;Aust;;Liberati;Edoardo;Rome;;;ITC-B234116;Ital;;Rump;Martin;Tallinn;;;ITC-B23947;Estl;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aust;KCMG;;Toyota GR Supra GT4 EVO 2023;5;14:31:39.948;14:31:39.948;9:38.585;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;578,585;CE01485     ;2
47;Burd;Burdon;Josh;Hobart;;;ITC-B01478;Aust;;Liberati;Edoardo;Rome;;;ITC-B234116;Ital;;Rump;Martin;Tallinn;;;ITC-B23947;Estl;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Aust;KCMG;;Toyota GR Supra GT4 EVO 2023;6;14:51:23.222;14:51:23.222;8:59.546;N;SP 10                                                       ;0000SP 10                                                       ;;SP 10   ;539,546;CE01485     ;2
54;Vant;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;Belg;;Heinrich;Laurin;Kürnach;;;ITC-C11223;Deut;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;Deut;J;Engelhart;Christian;Starnberg;;;ITC-C11279;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);1;13:40:45.403;13:40:45.403;8:22.794;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;502,794;498633      ;1
54;Vant;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;Belg;;Heinrich;Laurin;Kürnach;;;ITC-C11223;Deut;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;Deut;J;Engelhart;Christian;Starnberg;;;ITC-C11279;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);2;13:49:00.898;13:49:00.898;8:15.495;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;495,495;498633      ;1
54;Vant;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;Belg;;Heinrich;Laurin;Kürnach;;;ITC-C11223;Deut;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;Deut;J;Engelhart;Christian;Starnberg;;;ITC-C11279;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);3;13:57:19.703;13:57:19.703;8:18.805;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;498,805;498633      ;1
54;Vant;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;Belg;;Heinrich;Laurin;Kürnach;;;ITC-C11223;Deut;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;Deut;J;Engelhart;Christian;Starnberg;;;ITC-C11279;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);4;14:05:38.599;14:05:38.599;8:18.896;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;498,896;498633      ;1
54;Vant;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;Belg;;Heinrich;Laurin;Kürnach;;;ITC-C11223;Deut;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;Deut;J;Engelhart;Christian;Starnberg;;;ITC-C11279;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);5;14:19:50.219;14:19:50.219;8:21.126;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;501,126;498633      ;2
54;Vant;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;Belg;;Heinrich;Laurin;Kürnach;;;ITC-C11223;Deut;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;Deut;J;Engelhart;Christian;Starnberg;;;ITC-C11279;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);6;14:28:53.355;14:28:53.355;9:03.136;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;543,136;498633      ;2
54;Vant;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;Belg;;Heinrich;Laurin;Kürnach;;;ITC-C11223;Deut;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;Deut;J;Engelhart;Christian;Starnberg;;;ITC-C11279;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);7;14:43:38.677;14:43:38.677;8:39.196;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;519,196;498633      ;2
54;Vant;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;Belg;;Heinrich;Laurin;Kürnach;;;ITC-C11223;Deut;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;Deut;J;Engelhart;Christian;Starnberg;;;ITC-C11279;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Belg;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);8;14:51:58.412;14:51:58.412;8:19.735;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,735;498633      ;2
57;Fino;Finot;Jean-Marc;Nonville;;;ITC-C209292;Fran;;Imparato;Jean-Philippe;St. Germain en Laye;;;ITC-C255782;Fran;;Antunes Tavares;Carlos;Auffargis;;;ITC-C5867;Fran;;Wales;Francois;Antony;;;ITC-C255802;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fran;;;Opel Astra TCR;1;13:43:01.382;13:43:01.382;10:09.560;J;TCR                                                         ;0000TCR                                                         ;;TCR     ;609,560;            ;2
57;Fino;Finot;Jean-Marc;Nonville;;;ITC-C209292;Fran;;Imparato;Jean-Philippe;St. Germain en Laye;;;ITC-C255782;Fran;;Antunes Tavares;Carlos;Auffargis;;;ITC-C5867;Fran;;Wales;Francois;Antony;;;ITC-C255802;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fran;;;Opel Astra TCR;2;14:00:54.803;14:00:54.803;10:25.942;N;TCR                                                         ;0000TCR                                                         ;;TCR     ;625,942;            ;4
