INDEX;STNR;KUERZEL;KLASSE;KLASSESORT;KLASSE_NR;UNTERKLASSE;GRUPPE;GRUPPE_LANG;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;FAHRER1_RUNDEN;FAHRER1_ZEIT;FAHRER2_RUNDEN;FAHRER2_ZEIT;FAHRER3_RUNDEN;FAHRER3_ZEIT;FAHRER4_RUNDEN;FAHRER4_ZEIT;FAHRER5_RUNDEN;FAHRER5_ZEIT;FAHRER6_RUNDEN;FAHRER6_ZEIT;FAHRER7_RUNDEN;FAHRER7_ZEIT;FAHRER8_RUNDEN;FAHRER8_ZEIT;NATION;BEWERBER;TEAM;FAHRZEUG;RANG;KLASSENRANG;KLASSENRUECKSTAND;KLASSENGAP;GRUPPENRANG;GRUPPENRUECKSTAND;GRUPPENGAP;RUNDEN;SCHNELLSTE RUNDE;GESAMTZEIT;SEKUNDENWECHSEL;RUECKSTAND;GAP;PUNKTE;KLASSENPUNKTE;SCHNITT;SCHNELLSTE_IN_RUNDE;SCHNELLSTE_TAGESZEIT;SCHNELLSTE_SCHNITT;STATUS;KLASSE_GESTARTET;KLASSE_NICHTGESTARTET;KLASSE_GEWERTET;KLASSE_NICHTGEWERTET;GAST;KLASSE_SCHNELLSTE_STNR;KLASSE_SCHNELLSTE_ZEIT;KLASSE_SCHNELLSTE_NAME;KLASSE_SCHNELLSTE_VORNAME_NAME;KLASSE_SCHNELLSTE_SCHNITT;KLASSE_QUALIZEIT;GRUPPENBEZEICHNUNG;GRUPPE_GESTARTET;GRUPPE_GEWERTET;GRUPPE_NICHTGEWERTET;GRUPPE_SCHNELLSTE_STNR;GRUPPE_SCHNELLSTE_ZEIT;GRUPPE_SCHNELLSTE_NAME;GRUPPE_SCHNELLSTE_VORNAME_NAME;GRUPPE_SCHNELLSTE_SCHNITT;PROZENT;LETZTE_RUNDE;BOXENSTOPS;RUNDE_IN_BOX_1;BOXZEIT1;RUNDE_IN_BOX_2;BOXZEIT2;LQUALIZEIT;LQUALIRANG;LQUALIRANG_INVERT;ALTEZEIT;BEWERBERLIZENZ;HERSTELLER;AKTUELLERFAHRER;PUNKTE_POLE;PUNKTE_SCHNELLSTE;LEADINGLAPS_TOTAL;LEADINGLAPS_CLASS;STARTGRUPPE;KLASSE_VORLAEUFIG;STRAFZEITEN
0112;816;Schl;TCR                                                         ;0000TCR                                                         ;TCR;;2;2;Schläppi;Mathias;Meiringen;;;ITC-C721/ASS;CHE;J;Epp;Stephan;Wuppertal;;;ITC-C24372;DEU;;Yerly;Frédéric;Vordemwald;;;ITC-C1409;CHE;;Hammel;Heiko;Forchtenberg;;;ITC-C24529;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;2:25:59.475;16;2:38:37.849;16;2:36:25.547;18;3:51:15.786;;00.000;;00.000;;00.000;;00.000;    ;Scherer Sport PHX;;Cupra TCR SEQ;;;82 Rd.;20 Rd.;;88 Rd.;27 Rd.;65;9:08.034;11:32:18.657;Y;97 Runden;;;;142.962;3;16:30:09;166.706;DNF;6;0;5;1;0;830;8:58.232;Lauck/Basseng Marc/Azcona Mikel;Lauck/Basseng Marc/Azcona Mikel;169.742;;2;52;38;14;222;8:28.656;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;179.612;47.84 ;10:21.363;9;7;2:45.380;15;2:26.757;9:03.481;59.;72.;;26779       ;Cupra                         ;1;;;0;0;2;0;
0113;525;Ricc;VT2 Front                                                   ;0000VT2 Front                                                   ;VT2 Fron;;3;3;Ricca;Jeff;Milford, Connecticut;;;ITC-CD4447-U;USA;;Dralle;Jens;Schorndorf;;;ITC-C15251;DEU;;Kang;Byung Hui;Sungnam-si;;;ITC-CDR016076;KOR;;Park;Junesung;Goyang-si, Gyeonggi-do, Republ;;;ITC-CDR015916;KOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;5:51:12.700;8;1:32:30.261;13;2:24:50.889;27;4:59:19.939;;00.000;;00.000;;00.000;;00.000;    ;Hyundai Driving Experience;;Hyundai Motor I30N;;;58 Rd.;36 Rd.;;76 Rd.; 8 Rd.;65;9:50.462;14:47:53.789;Y;97 Runden;;;;111.470;2;16:24:22;154.728;DNF;10;0;6;4;0;527;9:50.183;Willhardt/Bohrer Michael/Holthaus Gerrit/Overbeck Tobias;Willhardt/Bohrer Michael/Holthaus Gerrit/Overbeck Tobias;154.801;;3;47;34;13;114;8:55.048;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;170.753;61.36 ;15:48.939;12;5;4:08.591;10;5:23.233;9:50.108;97.;34.;;25141       ;Hyundai Motor                 ;3;;;0;2;3;0;
0114;911;Chri;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Christensen;Michael;MCOco;;;ITC-A056358;MCO;J;Estre;Kevin;Hoechst;;;ITC-A171715;AUT;J;Makowiecki;Frédéric;;;;ITC-A53130;FRA;J;Preining;Thomas;Linz;;;ITC-A2529;AUT;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;2:19:02.231;27;3:58:30.032;7;1:03:40.078;14;2:06:19.198;;00.000;;00.000;;00.000;;00.000;    ;Manthey EMA;PRO                                                         ;Porsche 911 GT3 R (992);;;100 Rd.;13 Rd.;;100 Rd.;13 Rd.;62;8:11.742;9:27:31.539;Y;100 Runden;;;;166.347;54;24:16:10;185.790;DNF;32;0;16;16;0;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;;1;32;16;16;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;39.22 ;9:03.828;8;6;2:45.323;13;16:28.597;8:11.721;20.;111.;;11946       ;Porsche                       ;1;;;0;0;1;0;
0115;69;Dörr;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Dörr;Phil;Butzbach;;;ITC-C26702;DEU;;Turner;Darren;Warkwickshire;;;ITC-B51801;GBR;;Dörr;Ben;Butzbach;;;ITC-C31828;DEU;;Posavac;Peter;Duisburg;;;ITC-C11441;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;2:16:55.251;15;2:12:17.859;16;2:26:36.727;16;2:32:26.572;;00.000;;00.000;;00.000;;00.000;    ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;;;100 Rd.;+44.870;;100 Rd.;+44.870;62;8:21.173;9:28:16.409;Y;100 Runden;;;;166.128;6;16:50:57;182.294;DNF;32;0;16;16;0;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;;1;32;16;16;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;39.27 ;8:38.846;7;7;3:06.643;15;3:20.567;8:21.789;30.;101.;;16982       ;Aston Martin                  ;1;;;0;0;1;0;
0116;85;Wool;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;2;2;Woolford;Grant;Auckland;;;ITC-C220165X;NZL;;Dalton;Grant;Auckland;;;ITC-C050438X;NZL;;Haughton;Harley;Offerton;;;ITC-C270374;GBR;;Breakell;James;Great Harwood, Blackburn, Lanc;;;ITC-C168393;GBR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;2:26:40.053;9;1:35:24.129;26;5:44:01.669;13;2:18:41.175;;00.000;;00.000;;00.000;;00.000;    ;;AM                                                          ;Porsche 718 Cayman GT4 Clubspo;;;86 Rd.;55 Rd.;;92 Rd.; 4 Rd.;61;9:07.943;12:04:47.026;Y;101 Runden;;;;128.153;5;16:49:05;166.734;DNF;10;0;7;3;0;182;9:00.476;Eichenberg/Grütter Patrik/Grosse Fabio;Eichenberg/Grütter Patrik/Grosse Fabio;169.038;;2;52;38;14;222;8:28.656;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;179.612;50.08 ;10:51.307;7;8;3:30.090;17;3:10.178;9:06.530;63.;68.;;            ;Porsche                       ;1;;;0;0;2;0;
0117;73;Bovi;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Bovingdon;Jethro;Collingtree;;;ITC-C169480;GBR;;Gebhardt;Christian;Aichtal;;;ITC-C31230;DEU;;Naumann;Guido;Nürnberg;;;ITC-C18174;DEU;;Weidinger;Jörg;Schaftlach;;;ITC-C27793;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;2:56:32.207;12;2:00:13.883;8;1:19:56.387;24;7:42:31.795;;00.000;;00.000;;00.000;;00.000;    ;BMW M Motorsport;;BMW M4 GT4 (G82);;;89 Rd.;31 Rd.;;92 Rd.;+1:54:27.246;61;9:04.483;13:59:14.272;Y;101 Runden;;;;110.676;61;29:59:18;167.794;DNF;16;0;9;7;0;86;8:53.144;Konnerth/Oosten Maxime/Stegmann Lorenz/Born Miklas;Konnerth/Oosten Maxime/Stegmann Lorenz/Born Miklas;171.362;;2;52;38;14;222;8:28.656;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;179.612;57.99 ;9:04.483;8;8;5:19.544;16;3:12.576;;;;;10907       ;BMW                           ;2;;;0;1;2;0;
0118;187;Dolf;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;2;2;Dolfen;Heinz;Jülich;;;ITC-C16164;DEU;J;Bohr;Daniel;Wasserbillig;;;ITC-CA1353;LUX;J;Schambony;John Lee;Erftstadt;;;ITC-C13585;DEU;J;Gabler;Andreas;Atlanta;;;ITC-CD4099-U;USA;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;2:05:06.638;17;2:50:19.415;9;1:29:22.643;18;2:57:59.017;;00.000;;00.000;;00.000;;00.000;    ;W&S Motorsport;AM                                                          ;Porsche 718 Cayman GT4 Clubspo;;;91 Rd.; 5 Rd.;;97 Rd.; 5 Rd.;56;9:13.604;9:22:47.713;Y;106 Runden;;;;151.512;4;16:40:28;165.029;DNF;10;0;7;3;0;182;9:00.476;Eichenberg/Grütter Patrik/Grosse Fabio;Eichenberg/Grütter Patrik/Grosse Fabio;169.038;;2;52;38;14;222;8:28.656;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;179.612;38.89 ;10:20.756;6;8;3:10.064;17;3:11.936;9:20.138;73.;58.;;17464       ;Porsche                       ;1;;;0;0;2;0;
0119;118;Krie;SP 3                                                        ;0000SP 3                                                        ;SP 3;;3;3;Kriese;Oliver;Münster;;;ITC-C15709;DEU;;Lachmayer;Michael;Hürth;;;ITC-C24956;DEU;;Weissermel;Maximilian;Oberursel;;;ITC-C19041;DEU;;Geilen;Thomas;Rodder;;;ITC-C 24742;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;2:49:33.740;12;2:44:33.845;14;3:51:17.075;14;3:04:21.748;;00.000;;00.000;;00.000;;00.000;    ;;;Dacia Logan;;;73 Rd.;64 Rd.;;88 Rd.;12 Rd.;53;11:49.543;12:29:46.408;Y;109 Runden;;;;107.635;19;20:15:54;128.760;DNF;4;0;3;1;0;121;10:08.354;Hass/Strycek Volker/Schulten Jürgen;Hass/Strycek Volker/Schulten Jürgen;150.177;;3;47;34;13;114;8:55.048;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;170.753;51.81 ;40:08.787;9;3;4:22.193;7;2:33.005;11:39.551;128.;3.;;            ;Dacia                         ;3;;;0;0;3;0;
0120;3;Enge;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Engel;Maro;MCOco;;;ITC-B11293;MCO;J;Gounon;Jules;Anyos;;;ITC-A001AND;AND;J;Juncadella;Daniel;Barcelona;;;ITC-A0023-ESP;ESP;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;2:50:23.769;16;2:23:31.056;15;2:14:23.499;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;;;113 Rd.;13 Rd.;;113 Rd.;13 Rd.;49;8:15.398;7:28:18.324;Y;113 Runden;;;;166.430;2;16:16:45;184.419;DNF;32;0;16;16;0;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;;1;32;16;16;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;30.98 ;9:01.724;7;5;2:27.236;13;3:18.146;8:09.480;2.;129.;;28206       ;Mercedes-AMG                  ;1;;;0;0;1;0;
0121;184;Schm;SP 7                                                        ;0000SP 7                                                        ;SP 7;;2;2;Schmäing;Jan Boris;Haiger;;;ITC-C21705;DEU;;Handrick;Mario;Bonn;;;ITC-C33338;DEU;;Meyer;Karl Heinz;Arnsberg;;;ITC-C11353;DEU;;Baunack;Olaf;Neuhäusel;;;ITC-C13142;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1:29:12.387;11;4:43:20.917;9;1:38:14.068;16;3:09:57.238;;00.000;;00.000;;00.000;;00.000;    ;KKrämer Racing;;Porsche Cayman GT4 CS (Typ981);;;101 Rd.;92 Rd.;;109 Rd.;12 Rd.;44;9:39.428;11:00:44.610;Y;118 Runden;;;;101.398;11;20:38:29;157.674;DNF;3;0;2;1;0;151;8:57.650;Kodidek/Breidenbach Tim/Choi Jang Han/Cools Kris;Kodidek/Breidenbach Tim/Choi Jang Han/Cools Kris;169.926;;2;52;38;14;222;8:28.656;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;179.612;45.66 ;11:11.593;6;15;4:28.485;23;2:47.641;9:34.806;86.;45.;;25821       ;Porsche                       ;1;;;0;0;2;0;
0122;10;Tref;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Trefz;Luca-Sandro;Wüstenrot;;;ITC-C13276;DEU;;Heyer;Kenneth;Viersen;;;ITC-B14315;DEU;J;Böckmann;Marek;Lautersheim;;;ITC-C11273;DEU;;Marchewicz;Marcel;CHEetzingen;;;ITC-C10776;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;2:25:41.563;8;1:13:44.825;;00.000;19;2:48:48.929;;00.000;;00.000;;00.000;;00.000;    ;Schnitzelalm Racing;PRO-AM                                                      ;Mercedes-AMG GT3;;;119 Rd.; 6 Rd.;;119 Rd.; 6 Rd.;43;8:19.131;6:28:15.317;Y;119 Runden;;;;168.640;2;16:16:58;183.040;DNF;32;0;16;16;0;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;;1;32;16;16;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;26.83 ;9:14.329;6;7;3:06.642;15;3:18.778;8:12.504;13.;118.;;12287       ;Mercedes-AMG                  ;4;;;0;0;1;0;
0123;563;Lama;V6                                                          ;0000V6                                                          ;V6;;3;3;Lamadrid;Xavier;MCOco;;;ITC-C56;MCO;J;Lamadrid sen.;Xavier;Guadalajara;;;ITC-B170;MEX;;Kroner;Heinz Jürgen;Kerpen;;;ITC-C25324;DEU;J;Vicenzi;Ugo;Gorgonzola;;;ITC-C231219;ITA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;1:36:54.377;6;1:13:03.232;17;3:33:47.994;13;2:59:54.723;;00.000;;00.000;;00.000;;00.000;    ;SRS Team Sorg Rennsport;;Porsche Cayman S;;;93 Rd.;65 Rd.;;99 Rd.;11 Rd.;42;10:38.829;9:23:40.326;Y;120 Runden;;;;113.457;16;19:40:05;143.013;DNF;5;0;3;2;0;396;9:39.770;Büllesbach/Schettler Andreas/Arimón Carlos/Nett Jürgen;Büllesbach/Schettler Andreas/Arimón Carlos/Nett Jürgen;157.581;;3;47;34;13;114;8:55.048;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;170.753;38.95 ;12:02.646;8;5;2:12.395;11;32:45.623;10:31.754;120.;11.;;11880       ;Porsche                       ;4;;;0;0;3;0;
0124;101;Krog;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Krognes;Christian;Hamar;;;ITC-C31791;NOR;;Giermaziak;Jakub;Piaski;;;ITC-C10054;POL;;Krohn;Jesse;Vantaa;;;ITC-B22196154;FIN;;Soucek;Andy;Barcelona;;;ITC-B0388-ESP;ESP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;14;2:01:10.342;16;2:22:21.862;9;1:53:18.266;;00.000;;00.000;;00.000;;00.000;    ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;;;123 Rd.; 4 Rd.;;123 Rd.; 4 Rd.;39;8:18.536;6:16:50.470;Y;123 Runden;;;;157.585;18;18:37:56;183.258;DNF;32;0;16;16;0;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;;1;32;16;16;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;26.04 ;39:43.267;5;6;2:45.998;14;3:17.777;8:17.595;27.;104.;;10417       ;BMW                           ;4;;;0;0;1;0;
0125;533;Mert;VT2 Front                                                   ;0000VT2 Front                                                   ;VT2 Fron;;3;3;Mertens;Daniel;Müllenbach;;;ITC-C15022;DEU;;Fischer;Norbert;Köln;;;ITC-C24838;DEU;;Schroers;Stephan;Mönchengladbach;;;ITC-C12241;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;4:29:25.828;9;1:40:44.750;6;1:04:36.983;;00.000;;00.000;;00.000;;00.000;;00.000;;Zierau Hochvolt by Mertens Motorsport;;Hyundai Motor I30N;;;84 Rd.;26 Rd.;;102 Rd.; 3 Rd.;39;9:55.649;7:14:47.561;Y;123 Runden;;;;136.581;4;16:44:42;153.380;DNF;10;0;6;4;0;527;9:50.183;Willhardt/Bohrer Michael/Holthaus Gerrit/Overbeck Tobias;Willhardt/Bohrer Michael/Holthaus Gerrit/Overbeck Tobias;154.801;;3;47;34;13;114;8:55.048;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;170.753;30.04 ;12:57.920;7;5;2:43.015;11;2:28.772;9:51.658;98.;33.;;26551       ;Hyundai Motor                 ;4;;;0;2;3;0;
0126;78;Duma;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Dumarey;Guido;Deurle;;;ITC-B901338;BEL;;Sokolovskiy;Yevgen;Düsseldorf;;;ITC-B19729;Ukra;;Hess;Michael;Kreuzgau;;;ITC-C12396;DEU;;Adams;Rudi;Nohn;;;ITC-C14347;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;2:48:32.353;6;1:00:09.184;8;1:22:01.895;8;1:24:52.979;;00.000;;00.000;;00.000;;00.000;    ;PROsport-Racing;;Aston Martin Vantage AMR GT4;;;112 Rd.;23 Rd.;;115 Rd.; 6 Rd.;38;9:13.077;6:35:36.411;Y;124 Runden;;;;146.261;17;18:53:06;165.186;DNF;16;0;9;7;0;86;8:53.144;Konnerth/Oosten Maxime/Stegmann Lorenz/Born Miklas;Konnerth/Oosten Maxime/Stegmann Lorenz/Born Miklas;171.362;;2;52;38;14;222;8:28.656;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;179.612;27.34 ;15:00.357;6;6;2:45.491;14;3:15.238;9:20.218;74.;57.;;11132       ;Aston Martin                  ;4;;;0;0;2;0;
0127;115;Jacq;SP 4T                                                       ;0000SP 4T                                                       ;SP 4T;;3;3;Jacques;Derenne;Brüssel;;;;BEL;;Broodcooren;Philippe;Wemmel;;;ITC-C901866;BEL;;Cloet;Tom;Knokke;;;ITC-B700595;BEL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;18;3:13:46.692;19;3:25:37.132;;00.000;;00.000;;00.000;;00.000;;00.000;;KGL AMC ST. Vith;;Porsche Cayman 718;;;79 Rd.;77 Rd.;;104 Rd.; 2 Rd.;37;9:41.572;6:39:23.824;Y;125 Runden;;;;141.061;16;18:54:08;157.093;DNF;3;0;2;1;0;114;8:55.048;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;170.753;;3;47;34;13;114;8:55.048;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;van Dam/Schrick Tim/Yamauchi Hideki/Iguchi Takuto;170.753;27.60 ;10:53.326;7;4;3:14.686;9;5:14.896;;;;;900591      ;Porsche                       ;2;;;0;0;3;0;
0128;88;Sari;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Sari;Hakan;Lokeren;;;ITC-C912337;BEL;;Sari;Recep;Lokeren;;;ITC-C912238;BEL;;Richards;Tony;Christchurch;;;ITC-C041210X;NZL;;Mijatovic;Ranko;Kappel;;;ITC-B1441;CHE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;2:19:42.264;;00.000;;00.000;13;2:13:35.589;;00.000;;00.000;;00.000;;00.000;    ;FK Performance Motorsport;;BMW M4 GT4 (G82);;;124 Rd.;12 Rd.;;127 Rd.;12 Rd.;26;8:59.340;4:33:17.853;Y;136 Runden;;;;144.859;2;16:20:51;169.394;DNF;16;0;9;7;0;86;8:53.144;Konnerth/Oosten Maxime/Stegmann Lorenz/Born Miklas;Konnerth/Oosten Maxime/Stegmann Lorenz/Born Miklas;171.362;;2;52;38;14;222;8:28.656;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;179.612;18.89 ;9:40.172;3;6;2:50.317;13;8:16.865;9:05.546;62.;69.;;25138       ;BMW                           ;1;;;0;0;2;0;
0129;24;Kolb;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Kolb;Patrick;Bad Homburg;;;ITC-C16042;DEU;;Campbell;Matt;Stuttgart;;;ITC-C1090587;DEU;;Jaminet;Mathieu;Differdange;;;ITC-C219550;LUX;;Pilet;Patrick;Noisy le Roi;;;ITC-B54892;FRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1:03:43.674;5;42:58.402;4;45:35.746;;00.000;;00.000;;00.000;;00.000;;00.000;;Lionspeed by Car Collection Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);;;146 Rd.;23 Rd.;;146 Rd.;23 Rd.;16;8:17.618;2:32:17.822;Y;146 Runden;;;;159.969;2;16:16:55;183.596;DNF;32;0;16;16;0;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;;1;32;16;16;20;8:08.006;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;Weiss/Krumbach Jochen/Keilwitz Daniel/Dontje Indy;187.212;10.52 ;8:26.744;2;5;12:00.974;9;4:17.815;8:12.257;12.;119.;;28196       ;Porsche                       ;1;;;0;0;1;0;
0130;68;Kenn;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Scheibner;Rolf;Ottobrunn;;;ITC-C31216;DEU;;Albig;Finn;;;;ITC-C30346;DEU;;Hoppelshäuser;Olaf;Dreieich;;;ITC-C22492;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;4:26:12.111;30;16:48:06.081;17;3:02:25.159;;00.000;;00.000;;00.000;;00.000;;00.000;;Dörr Motorsport;;Aston Martin Vantage AMR GT4;;;76 Rd.;-48 Rd.;;79 Rd.;-48 Rd.;74;9:09.880;24:16:43.351;Y;88 Runden;;;;77.351;3;16:30:53;166.147;DNC;16;0;9;7;0;86;8:53.144;Konnerth/Oosten Maxime/Stegmann Lorenz/Born Miklas;Konnerth/Oosten Maxime/Stegmann Lorenz/Born Miklas;171.362;;2;52;38;14;222;8:28.656;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;179.612;100.66 ;10:52.176;11;5;2:26.912;12;2:55.339;9:16.919;72.;59.;;16982       ;Aston Martin                  ;3;;;0;0;2;0;
