STNR;KUERZEL;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;RUNDENZEIT_SEKUNDEN;BEWERBERLIZENZ;DRIVERID
6;Haup;Haupt;Hubert;München;;;ITC-B10328;Deut;;Love;Jordan;Perth;;;ITC-C1133481;Aust;;Maini;Arjun;;;;INTA-4A23IRC003;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;1;19:38:36.206;19:38:36.206;8:11.311;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;491,311;26772       ;3
6;Haup;Haupt;Hubert;München;;;ITC-B10328;Deut;;Love;Jordan;Perth;;;ITC-C1133481;Aust;;Maini;Arjun;;;;INTA-4A23IRC003;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;2;19:46:54.177;19:46:54.177;8:17.971;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;497,971;26772       ;3
10;Tref;Trefz;Luca-Sandro;Wüstenrot;;;ITC-C13276;Deut;;Heyer;Kenneth;Viersen;;;ITC-B14315;Deut;J;Böckmann;Marek;Lautersheim;;;ITC-C11273;Deut;;Marchewicz;Marcel;Schwetzingen;;;ITC-C10776;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Schnitzelalm Racing;PRO-AM                                                      ;Mercedes-AMG GT3;1;19:39:37.018;19:39:37.018;8:13.546;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;493,546;12287       ;3
10;Tref;Trefz;Luca-Sandro;Wüstenrot;;;ITC-C13276;Deut;;Heyer;Kenneth;Viersen;;;ITC-B14315;Deut;J;Böckmann;Marek;Lautersheim;;;ITC-C11273;Deut;;Marchewicz;Marcel;Schwetzingen;;;ITC-C10776;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Schnitzelalm Racing;PRO-AM                                                      ;Mercedes-AMG GT3;2;19:47:49.522;19:47:49.522;8:12.504;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;492,504;12287       ;3
11;Asse;Assenheimer;Patrick;Öhringen;;;ITC-C10963;Deut;;Caresani;Colin;Aerdenhout;;;ITC-A39802;Nied;;Böckmann;Marek;Lautersheim;;;ITC-C11273;Deut;;Marchewicz;Marcel;Schwetzingen;;;ITC-C10776;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Schnitzelalm Racing;PRO-AM                                                      ;Mercedes-AMG GT3;1;19:39:25.482;19:39:25.482;8:14.665;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;494,665;12287       ;2
11;Asse;Assenheimer;Patrick;Öhringen;;;ITC-C10963;Deut;;Caresani;Colin;Aerdenhout;;;ITC-A39802;Nied;;Böckmann;Marek;Lautersheim;;;ITC-C11273;Deut;;Marchewicz;Marcel;Schwetzingen;;;ITC-C10776;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Schnitzelalm Racing;PRO-AM                                                      ;Mercedes-AMG GT3;2;19:47:39.262;19:47:39.262;8:13.780;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;493,780;12287       ;2
16;Schr;Schramm;Kim Luis;Ilmenau;;;ITC-C20104;Deut;J;Beretta;Michele;Milano;;;ITC-B347027;Ital;;Winkelhock;Markus;Zdimerice;;;ITC-C11937;Tsch;;Feller;Ricardo;Bözberg;;;ITC-C1239;Schw;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Scherer Sport PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;1;19:36:52.684;19:36:52.684;8:12.421;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;492,421;26779       ;3
16;Schr;Schramm;Kim Luis;Ilmenau;;;ITC-C20104;Deut;J;Beretta;Michele;Milano;;;ITC-B347027;Ital;;Winkelhock;Markus;Zdimerice;;;ITC-C11937;Tsch;;Feller;Ricardo;Bözberg;;;ITC-C1239;Schw;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Scherer Sport PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;2;19:45:04.392;19:45:04.392;8:11.708;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;491,708;26779       ;3
20;Weis;Weiss;Leonard;Monschau;;;ITC-C12035;Deut;;Krumbach;Jochen;Eschweiler;;;ITC-C13359;Deut;;Keilwitz;Daniel;Villingen-Schwenningen;;;ITC-C22136;Deut;;Dontje;Indy;Amsterdam;;;ITC-B28095;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;WTM by Rinaldi Racing;PRO-AM                                                      ;Ferrari 296 GT3;1;19:39:54.082;19:39:54.082;8:15.607;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;495,607;15723       ;4
20;Weis;Weiss;Leonard;Monschau;;;ITC-C12035;Deut;;Krumbach;Jochen;Eschweiler;;;ITC-C13359;Deut;;Keilwitz;Daniel;Villingen-Schwenningen;;;ITC-C22136;Deut;;Dontje;Indy;Amsterdam;;;ITC-B28095;Nied;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;WTM by Rinaldi Racing;PRO-AM                                                      ;Ferrari 296 GT3;2;19:48:07.082;19:48:07.082;8:13.000;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;493,000;15723       ;4
24;Kolb;Kolb;Patrick;Bad Homburg;;;ITC-C16042;Deut;;Matt;Campbell;Stuttgart;;;ITC-C1090587;Deut;;Jaminet;Mathieu;Differdange;;;ITC-C219550;Luxe;;Pilet;Patrick;Noisy le Roi;;;ITC-B54892;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Lionspeed by Car Collection Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);1;19:38:45.318;19:38:45.318;8:12.257;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;492,257;28196       ;3
24;Kolb;Kolb;Patrick;Bad Homburg;;;ITC-C16042;Deut;;Matt;Campbell;Stuttgart;;;ITC-C1090587;Deut;;Jaminet;Mathieu;Differdange;;;ITC-C219550;Luxe;;Pilet;Patrick;Noisy le Roi;;;ITC-B54892;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Lionspeed by Car Collection Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);2;19:47:06.582;19:47:06.582;8:21.264;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;501,264;28196       ;3
27;Van ;Van der Linde;Kelvin;Kempten;;;ITC-B03727;Deut;;Mapelli;Marco;Lugano;;;ITC-B317;Schw;;Pepper;Jordan;Bromley;;;ITC-B04582;Groß;;Thiim;Nicki;Anif;;;ITC-C02368;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ABT Sportsline;PRO                                                         ;Lamborghini Huracan GT3 EVO2;1;19:38:08.814;19:38:08.814;8:12.779;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;492,779;23166       ;1
27;Van ;Van der Linde;Kelvin;Kempten;;;ITC-B03727;Deut;;Mapelli;Marco;Lugano;;;ITC-B317;Schw;;Pepper;Jordan;Bromley;;;ITC-B04582;Groß;;Thiim;Nicki;Anif;;;ITC-C02368;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;ABT Sportsline;PRO                                                         ;Lamborghini Huracan GT3 EVO2;2;19:46:19.312;19:46:19.312;8:10.498;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;490,498;23166       ;1
30;Bamb;Bamber;Earl;Kuala Lumpur;;;ITC-A051713X;Mala;J;Catsburg;Nick;Voorthuizen;;;ITC-B26501;Nied;;Pittard;David;Nideggen;;;ITC-B174582;Deut;;Fernandez Laser;Felipe;Leipzig;;;ITC-A21860;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mala;Frikadelli Racing Team;PRO                                                         ;Ferrari 296 GT3;1;19:36:33.597;19:36:33.597;8:10.518;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;490,518;12230       ;2
30;Bamb;Bamber;Earl;Kuala Lumpur;;;ITC-A051713X;Mala;J;Catsburg;Nick;Voorthuizen;;;ITC-B26501;Nied;;Pittard;David;Nideggen;;;ITC-B174582;Deut;;Fernandez Laser;Felipe;Leipzig;;;ITC-A21860;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mala;Frikadelli Racing Team;PRO                                                         ;Ferrari 296 GT3;2;19:44:49.560;19:44:49.560;8:15.963;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;495,963;12230       ;2
33;Bach;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;19:38:16.223;19:38:16.223;8:12.752;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;492,752;22213       ;1
33;Bach;Bachler;Klaus;Unzmarkt;;;ITC-CJA1030;Öste;;Müller;Sven;Ockenheim;;;ITC-C11220;Deut;;Picariello;Alessio;Forchies-la-Marche;;;ITC-B901589;Belg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Öste;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;19:46:28.822;19:46:28.822;8:12.599;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;492,599;22213       ;1
39;Haas;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;1;19:36:14.791;19:36:14.791;8:13.910;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;493,910;1068817     ;2
39;Haas;Haase;Christopher;Kulmbach;;;ITC-A10894;Deut;;Mies;Christopher;Düsseldorf;;;ITC-C12667;Deut;;Niederhauser;Patric;Kehrsatz;;;ITC-B1358;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Audi Sport Team Land;PRO                                                         ;Audi R8 LMS GT3 evo II;2;19:44:27.792;19:44:27.792;8:13.001;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;493,001;1068817     ;2
44;Erik;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);1;19:38:26.289;19:38:26.289;8:11.211;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;491,211;22213       ;3
44;Erik;Eriksson;Joel;Tomelilla;;;ITC-A7772;Schw;;Heinemann;Tim;Fichtenberg;;;ITC-C24805;Deut;;Menzel;Nico;Kelberg;;;ITC-C13283;Deut;J;Ragginger;Martin;Wals;;;ITC-BJA1113;Öste;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Schw;Falken Motorsports;PRO                                                         ;Porsche 911 GT3 R (992);2;19:46:39.845;19:46:39.845;8:13.556;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;493,556;22213       ;3
72;Harp;Harper;Daniel;Belfast;;;ITC-B233042;Groß;;Hesse;Max;Wernau;;;ITC-B10944;Deut;;Verhagen;Neil;Mooresville, NC;;;ITC-BD3956-I;USA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;BMW Junior Team;PRO                                                         ;BMW M4 GT3;1;19:40:16.021;19:40:16.021;8:13.384;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;493,384;16044       ;1
72;Harp;Harper;Daniel;Belfast;;;ITC-B233042;Groß;;Hesse;Max;Wernau;;;ITC-B10944;Deut;;Verhagen;Neil;Mooresville, NC;;;ITC-BD3956-I;USA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;BMW Junior Team;PRO                                                         ;BMW M4 GT3;2;19:48:29.673;19:48:29.673;8:13.652;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;493,652;16044       ;1
99;Farf;Farfus;Augusto;Monaco;;;ITC-A008;Mona;;Eng;Philipp;Sankt Lorenz;;;ITC-B1353;Öste;J;De Philippi;Connor;Cornelius, North Carolina;;;ITC-BD3143-I;USA;;Yelloly;Nick;Solihull;;;ITC-B195156;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;ROWE RACING;PRO                                                         ;BMW M4 GT3;1;19:38:00.704;19:38:00.704;8:11.921;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;491,921;15653       ;1
99;Farf;Farfus;Augusto;Monaco;;;ITC-A008;Mona;;Eng;Philipp;Sankt Lorenz;;;ITC-B1353;Öste;J;De Philippi;Connor;Cornelius, North Carolina;;;ITC-BD3143-I;USA;;Yelloly;Nick;Solihull;;;ITC-B195156;Groß;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;ROWE RACING;PRO                                                         ;BMW M4 GT3;2;19:46:13.335;19:46:13.335;8:12.631;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;492,631;15653       ;1
100;Walk;Walkenhorst;Henry;Melle;;;ITC-C10319;Deut;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;Deut;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;Finn;;Bollrath;Christian;Löhne;;;ITC-C18283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;1;19:39:10.253;19:39:10.253;8:19.656;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;499,656;10417       ;3
100;Walk;Walkenhorst;Henry;Melle;;;ITC-C10319;Deut;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;Deut;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;Finn;;Bollrath;Christian;Löhne;;;ITC-C18283;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Deut;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;2;19:47:27.550;19:47:27.550;8:17.297;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;497,297;10417       ;3
