INDEX;STNR;KUERZEL;KLASSE;KLASSESORT;KLASSE_NR;UNTERKLASSE;GRUPPE;GRUPPE_LANG;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;FAHRER1_RUNDEN;FAHRER1_ZEIT;FAHRER2_RUNDEN;FAHRER2_ZEIT;FAHRER3_RUNDEN;FAHRER3_ZEIT;FAHRER4_RUNDEN;FAHRER4_ZEIT;FAHRER5_RUNDEN;FAHRER5_ZEIT;FAHRER6_RUNDEN;FAHRER6_ZEIT;FAHRER7_RUNDEN;FAHRER7_ZEIT;FAHRER8_RUNDEN;FAHRER8_ZEIT;NATION;BEWERBER;TEAM;FAHRZEUG;RANG;KLASSENRANG;KLASSENRUECKSTAND;KLASSENGAP;GRUPPENRANG;GRUPPENRUECKSTAND;GRUPPENGAP;RUNDEN;SCHNELLSTE RUNDE;GESAMTZEIT;SEKUNDENWECHSEL;RUECKSTAND;GAP;PUNKTE;KLASSENPUNKTE;SCHNITT;SCHNELLSTE_IN_RUNDE;SCHNELLSTE_TAGESZEIT;SCHNELLSTE_SCHNITT;STATUS;KLASSE_GESTARTET;KLASSE_NICHTGESTARTET;KLASSE_GEWERTET;KLASSE_NICHTGEWERTET;GAST;KLASSE_SCHNELLSTE_STNR;KLASSE_SCHNELLSTE_ZEIT;KLASSE_SCHNELLSTE_NAME;KLASSE_SCHNELLSTE_VORNAME_NAME;KLASSE_SCHNELLSTE_SCHNITT;KLASSE_QUALIZEIT;GRUPPENBEZEICHNUNG;GRUPPE_GESTARTET;GRUPPE_GEWERTET;GRUPPE_NICHTGEWERTET;GRUPPE_SCHNELLSTE_STNR;GRUPPE_SCHNELLSTE_ZEIT;GRUPPE_SCHNELLSTE_NAME;GRUPPE_SCHNELLSTE_VORNAME_NAME;GRUPPE_SCHNELLSTE_SCHNITT;PROZENT;LETZTE_RUNDE;BOXENSTOPS;RUNDE_IN_BOX_1;BOXZEIT1;RUNDE_IN_BOX_2;BOXZEIT2;LQUALIZEIT;LQUALIRANG;LQUALIRANG_INVERT;ALTEZEIT;BEWERBERLIZENZ;HERSTELLER;AKTUELLERFAHRER;PUNKTE_POLE;PUNKTE_SCHNELLSTE;LEADINGLAPS_TOTAL;LEADINGLAPS_CLASS;STARTGRUPPE;KLASSE_VORLAEUFIG;STRAFZEITEN
0011;7;Jeff;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Jefferies;Axcil;Montabaur;;;ITC-A1372/23;Deut;J;Buurman;Yelmer;Ubbergen;;;ITC-A20308;Nied;;Soufi;Danny;Austin;;;ITC-CD4701-I;USA;J;Lefterov;Pavel;Sofia;;;ITC-CAFB-PIL-023-007-INT;Bulg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;1;17:51.756;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Konrad Motorsport GmbH;PRO                                                         ;Lamborghini Huracan GT3;11;11;06.101;+00.070;11;06.101;+00.070;1;8:16.147;8:16.147;N;06.101;00.070;;;18:47:53;327;18:47:53;184.141;;18;0;17;1;0;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;1;18;17;1;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;101.24 ;8:16.147;1;2;;0;;00.000;4.;17.;;BA009       ;Lamborghini                   ;2;;;0;0;1;0;
0012;25;Fetz;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Fetzer;Dennis;Buseck;;;ITC-C24514;Deut;;Ledogar;Come;Pusignan;;;ITC-BICCB195977;Fran;;Kern;Lars;Wiernsheim;;;ITC-B10338;Deut;;Dumas;Romain;;;;ITC-A3434;Fran;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;1;18:58.384;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Huber Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);12;12;06.516;+00.415;12;06.516;+00.415;1;8:16.562;8:16.562;Y;06.516;00.415;;;18:49:00;353;18:49:00;183.987;;18;0;17;1;0;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;1;18;17;1;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;101.33 ;8:16.562;1;2;;0;;00.000;9.;12.;;11275       ;Porsche                       ;2;;;0;0;1;0;
0013;101;Krog;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Krognes;Christian;Hamar;;;ITC-C31791;Norw;;Giermaziak;Jakub;Piaski;;;ITC-C10054;Pole;;Krohn;Jesse;Vantaa;;;ITC-B22196154;Finn;;Soucek;Andy;Barcelona;;;ITC-B0388-ESP;Span;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;1;18:34.126;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;13;13;07.549;+01.033;13;07.549;+01.033;1;8:17.595;8:17.595;Y;07.549;01.033;;;18:48:36;344;18:48:36;183.605;;18;0;17;1;0;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;1;18;17;1;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;101.54 ;8:17.595;1;2;;0;;00.000;8.;13.;;10417       ;BMW                           ;3;;;0;0;1;0;
0014;40;Sche;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Scheider;Timo;Lochau;;;ITC-A21463;Schw;;Tomczyk;Martin;Kolbermoor;;;ITC-C21060;Deut;;Rockenfeller;Mike;Landschlacht;;;ITC-B205;Schw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;1;18:52.931;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Audi Sport Team Scherer PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;14;14;08.687;+01.138;14;08.687;+01.138;1;8:18.733;8:18.733;Y;08.687;01.138;;;18:48:55;351;18:48:55;183.186;;18;0;17;1;0;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;1;18;17;1;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;101.77 ;8:18.733;1;2;;0;;00.000;3.;18.;;26780       ;Audi                          ;3;;;0;0;1;0;
0015;19;Kohl;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Kohlhaas;Christian;Andernach;;;ITC-C24876;Deut;;Aust;Stefan;Münster;;;ITC-C10415;Deut;;Ludwig;Luca;Alfter;;;ITC-C24928;Deut;;Stengel;Johannes;Stadtlohn;;;ITC-C33246;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;;00.000;1;19:21.929;;00.000;;00.000;;00.000;;00.000;    ;racing one;PRO-AM                                                      ;Ferrari 296 GT3;15;15;10.466;+01.779;15;10.466;+01.779;1;8:20.512;8:20.512;Y;10.466;01.779;;;18:49:24;363;18:49:24;182.535;;18;0;17;1;0;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;1;18;17;1;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;102.14 ;8:20.512;1;2;;0;;00.000;11.;10.;;15750       ;Ferrari                       ;4;;;0;0;1;0;
0016;69;Dörr;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Dörr;Phil;Butzbach;;;ITC-C26702;Deut;;Turner;Darren;Warkwickshire;;;ITC-B51801;Groß;;Dörr;Ben;Butzbach;;;ITC-C31828;Deut;;Posavac;Peter;Duisburg;;;ITC-C11441;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;1;18:30.431;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Dörr Motorsport;PRO-AM                                                      ;Aston Martin Vantage AMR GT3;16;16;11.743;+01.277;16;11.743;+01.277;1;8:21.789;8:21.789;Y;11.743;01.277;;;18:48:32;340;18:48:32;182.070;;18;0;17;1;0;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;1;18;17;1;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;102.40 ;8:21.789;1;2;;0;;00.000;7.;14.;;16982       ;Aston Martin                  ;2;;;0;0;1;0;
0017;222;Gren;SP-X                                                        ;0000SP-X                                                        ;SP-X;;2;2;Grenier;Mikael;Quebec;;;ITC-B23-014;Kana;J;Thilenius;David;Aliso Viejo;;;ITC-BD1437-I;USA;J;Härtling;Jay Mo;Sprockhövel;;;ITC-C11002;Deut;J;Wiskirchen;Moritz;Euskirchen;;;ITC-C13303;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;19:48.484;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Schnitzelalm Racing;PRO-AM                                                      ;Mercedes-AMG GT2;17;1;;;1;;;1;8:25.745;8:25.745;Y;15.699;03.956;;;18:49:50;375;18:49:50;180.646;;2;0;2;0;0;222;8:25.745;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;180.646;;2;2;2;0;222;8:25.745;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;180.646;103.20 ;8:25.745;1;2;;0;;00.000;12.;9.;;12287       ;Mercedes-AMG                  ;1;;;0;1;2;0;
0018;46;Jäge;SP-X                                                        ;0000SP-X                                                        ;SP-X;;2;2;Jäger;Thomas;Putzbrunn;;;ITC-B10707;Deut;;Bird;Frank;Peterborough;;;ITC-C287640;Groß;;Erhart;Elia;Röttenbach;;;ITC-C10376;Deut;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;Deut;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;19:19.685;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;18;2;04.940;+04.940;2;04.940;+04.940;1;8:30.685;8:30.685;Y;20.639;04.940;;;18:49:21;361;18:49:21;178.899;;2;0;2;0;0;222;8:25.745;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;180.646;;2;2;2;0;222;8:25.745;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;Grenier/Thilenius David/Härtling Jay Mo/Wiskirchen Moritz;180.646;104.21 ;8:30.685;1;2;;0;;00.000;10.;11.;;22076       ;Mercedes-AMG                  ;1;;;0;1;2;0;
0019;98;Witt;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Wittmann;Marco;Fürth;;;ITC-C10375;Deut;;van der Linde;Sheldon;Kempten;;;ITC-B07371;Deut;;Vanthoor;Dries;Hasselt, Limburg;;;ITC-B903381;Belg;;Martin;Maxime;Tervuren;;;ITC-B901749;Belg;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;1;20:47.441;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;ROWE RACING;PRO                                                         ;BMW M4 GT3;19;17;22.652;+10.909;17;22.652;+10.909;1;8:32.698;8:32.698;Y;22.652;02.013;;;18:50:49;410;18:50:49;178.196;;18;0;17;1;0;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;1;18;17;1;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;104.62 ;8:32.698;1;2;;0;;00.000;17.;4.;;15653       ;BMW                           ;2;;;0;0;1;0;
0020;102;Neub;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Neubauer;Thomas;Paris;;;ITC-C256479;Fran;;Jake;Dennis;Milton Keynes;;;ITC-B181944;Groß;;Klingmann;Jens;Tägerwilen;;;ITC-C11339;Schw;;Krognes;Christian;Hamar;;;ITC-C31791;Norw;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;;;;;;;;0;00.000;00.000;N;;;;;18:54:00;;18:54:00;0.000;DNQ;18;0;17;1;0;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;1;18;17;1;16;8:10.046;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;Schramm/Beretta Michele/Winkelhock Markus/Feller Ricardo;186.433;;00.000;;;;;;00.000;15.;6.;;10417       ;BMW                           ;1;;;0;0;1;0;
