STNR;KUERZEL;FAHRER_NR;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;NATION;BEWERBER;TEAM;FAHRZEUG;RUNDE_NR;DURCHGANGSZEIT;TAGESZEIT;RUNDENZEIT;RUNDENZEIT_IN_SEKUNDEN;DIESCHNELLSTE;KLASSE;KLASSESORT;UNTERKLASSE;KLASSEKURZ;SEKTOR1_ZEIT;SEKTOR1_BESTE_ZEIT;SEKTOR1_KMH;SEKTOR1_BESTE_SPEED;SEKTOR2_ZEIT;SEKTOR2_BESTE_ZEIT;SEKTOR2_KMH;SEKTOR2_BESTE_SPEED;SEKTOR3_ZEIT;SEKTOR3_BESTE_ZEIT;SEKTOR3_KMH;SEKTOR3_BESTE_SPEED;SEKTOR4_ZEIT;SEKTOR4_BESTE_ZEIT;SEKTOR4_KMH;SEKTOR4_BESTE_SPEED;SEKTOR5_ZEIT;SEKTOR5_BESTE_ZEIT;SEKTOR5_KMH;SEKTOR5_BESTE_SPEED;SEKTOR6_ZEIT;SEKTOR6_BESTE_ZEIT;SEKTOR6_KMH;SEKTOR6_BESTE_SPEED;SEKTOR7_ZEIT;SEKTOR7_BESTE_ZEIT;SEKTOR7_KMH;SEKTOR7_BESTE_SPEED;SEKTOR8_ZEIT;SEKTOR8_BESTE_ZEIT;SEKTOR8_KMH;SEKTOR8_BESTE_SPEED;SEKTOR9_ZEIT;SEKTOR9_BESTE_ZEIT;SEKTOR9_KMH;SEKTOR9_BESTE_SPEED;TOPSPEED_KMH;TOPSPEED_BESTE_SPEED;TOPSPEED_KMH2;TOPSPEED_BESTE_SPEED2;TOPSPEED_KMH3;TOPSPEED_BESTE_SPEED3;SEKTOR_BESTE_SUMME;RANG;INPIT;CANCELLED;PITSTOPDURATION;BEWERBERLIZENZ;PITIN_TIME;RUNDE_NR_TEXT;WET;PRO;PROAM;PRIO;STINT;LAPINSTINT;THEORETISCHE_BESTZEIT
2;Chri;3;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;1;13:32:12.209;13:32:12.209;8:34.698;514,698;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.806;N;219;;43.367;N;230;;1:03.993;N;225;;10.272;J;271;;1:51.416;N;199;;35.335;N;248;;2:37.979;N;225;;20.033;N;273;;31.497;N;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;1;0;1;0;0;1;1;8:14.563
2;Chri;3;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;2;13:40:34.175;13:40:34.175;8:21.966;501,966;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.530;N;219;;43.909;N;232;;1:03.807;J;226;;10.330;N;267;;1:47.277;N;206;;36.470;N;247;;2:30.077;N;233;;20.049;N;266;;28.517;N;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;2;0;1;0;0;1;2;8:14.563
2;Chri;1;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;3;13:54:43.911;13:54:43.911;14:09.736;849,736;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;5:45.843;N;218;;45.230;N;230;;1:16.746;N;43;;30.639;N;183;;1:54.802;N;203;;35.501;N;250;;2:31.956;N;224;;20.299;N;266;;28.720;N;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;3;0;1;0;0;1;3;8:14.563
2;Chri;1;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;4;14:09:04.634;14:09:04.634;14:20.723;860,723;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;6:33.166;N;218;;44.029;N;234;;1:05.008;N;217;;10.574;N;263;;1:48.854;N;203;;35.465;N;250;;2:33.227;N;225;;20.274;N;269;;30.126;N;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;4;0;1;0;0;2;1;8:14.563
2;Chri;1;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;5;14:17:59.805;14:17:59.805;8:55.171;535,171;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.564;N;218;;43.418;N;231;;1:04.672;N;223;;10.442;N;264;;1:46.409;J;205;;51.572;N;50;;2:48.554;N;233;;20.013;N;267;;28.527;N;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;5;0;1;0;0;3;1;8:14.563
2;Chri;1;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;6;14:26:21.350;14:26:21.350;8:21.545;501,545;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.346;J;220;;42.990;N;231;;1:03.891;N;222;;10.355;N;268;;1:47.918;N;201;;35.362;N;246;;2:30.844;N;232;;19.965;J;269;;29.874;N;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;6;0;1;0;0;3;2;8:14.563
2;Chri;2;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;7;14:41:01.796;14:41:01.796;8:19.505;499,505;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.399;N;219;;42.854;N;232;;1:04.419;N;218;;11.386;N;251;;1:47.504;N;205;;35.915;N;244;;2:27.414;J;231;;20.107;N;266;;28.507;J;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;7;0;1;0;0;3;3;8:14.563
2;Chri;2;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;8;14:49:29.048;14:49:29.048;8:27.252;507,252;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;40.979;N;221;;46.178;N;236;;1:09.028;N;212;;10.657;N;262;;1:46.778;N;206;;35.250;N;250;;2:28.985;N;230;;20.062;N;268;;29.335;N;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;8;0;1;0;0;4;1;8:14.563
2;Chri;3;Christodoulou;Adam;London;;;ITC-B100838;Groß;J;Götz;Maximilian;Uffenheim;;;ITC-B11243;Deut;J;Schiller;Fabian;Troisdorf;;;ITC-C11453;Deut;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Groß;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;9;15:03:29.922;15:03:29.922;8:29.034;509,034;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.917;N;222;;42.848;J;232;;1:05.535;N;225;;10.371;N;260;;1:48.696;N;206;;34.995;J;250;;2:35.898;N;234;;20.025;N;266;;28.749;N;;;;N;;N;;N;8:14.563;16;N;0;;28206       ;;9;0;1;0;0;4;2;8:14.563
3;Enge;1;Engel;Maro;Monaco;;;ITC-B11293;Mona;J;Gounon;Jules;Anyos;;;ITC-A001AND;Ando;J;Juncadella;Daniel;Barcelona;;;ITC-A0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;1;13:52:32.415;13:52:32.415;8:31.692;511,692;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;42.213;N;218;;43.434;N;230;;1:06.474;N;121;;14.304;N;242;;1:50.892;N;206;;36.069;N;245;;2:28.657;N;233;;20.073;N;265;;29.576;N;;;;N;;N;;N;8:15.501;20;N;0;;28206       ;;1;0;1;0;0;1;1;8:15.501
3;Enge;1;Engel;Maro;Monaco;;;ITC-B11293;Mona;J;Gounon;Jules;Anyos;;;ITC-A001AND;Ando;J;Juncadella;Daniel;Barcelona;;;ITC-A0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;2;14:00:52.594;14:00:52.594;8:20.179;500,179;J;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.127;N;217;;44.313;N;230;;1:03.670;N;222;;10.456;J;266;;1:47.019;N;205;;35.355;N;248;;2:29.295;N;230;;20.276;N;262;;28.668;N;;;;N;;N;;N;8:15.501;20;N;0;;28206       ;;2;0;1;0;0;1;2;8:15.501
3;Enge;3;Engel;Maro;Monaco;;;ITC-B11293;Mona;J;Gounon;Jules;Anyos;;;ITC-A001AND;Ando;J;Juncadella;Daniel;Barcelona;;;ITC-A0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;3;14:15:50.833;14:15:50.833;8:51.005;531,005;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.614;N;217;;43.647;N;229;;1:04.183;N;222;;10.466;N;266;;1:50.017;N;205;;51.179;N;49;;2:39.771;N;232;;20.042;N;268;;30.086;N;;;;N;;N;;N;8:15.501;20;N;0;;28206       ;;3;0;1;0;0;1;3;8:15.501
3;Enge;3;Engel;Maro;Monaco;;;ITC-B11293;Mona;J;Gounon;Jules;Anyos;;;ITC-A001AND;Ando;J;Juncadella;Daniel;Barcelona;;;ITC-A0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;4;14:24:33.487;14:24:33.487;8:42.654;522,654;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.003;J;218;;43.835;N;234;;1:05.717;N;188;;11.207;N;258;;1:46.595;J;205;;42.124;N;180;;2:42.764;N;231;;20.233;N;265;;29.176;N;;;;N;;N;;N;8:15.501;20;N;0;;28206       ;;4;0;1;0;0;2;1;8:15.501
3;Enge;2;Engel;Maro;Monaco;;;ITC-B11293;Mona;J;Gounon;Jules;Anyos;;;ITC-A001AND;Ando;J;Juncadella;Daniel;Barcelona;;;ITC-A0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;5;14:38:36.236;14:38:36.236;8:24.645;504,645;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.444;N;218;;43.665;N;230;;1:04.277;N;220;;10.499;N;266;;1:48.656;N;206;;35.660;N;248;;2:29.569;N;233;;19.759;J;273;;31.116;N;;;;N;;N;;N;8:15.501;20;N;0;;28206       ;;5;0;1;0;0;2;2;8:15.501
3;Enge;2;Engel;Maro;Monaco;;;ITC-B11293;Mona;J;Gounon;Jules;Anyos;;;ITC-A001AND;Ando;J;Juncadella;Daniel;Barcelona;;;ITC-A0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;6;14:46:57.082;14:46:57.082;8:20.846;500,846;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.012;N;219;;43.103;N;233;;1:03.848;N;218;;10.467;N;268;;1:48.942;N;206;;35.459;N;245;;2:29.194;N;232;;20.061;N;267;;28.760;N;;;;N;;N;;N;8:15.501;20;N;0;;28206       ;;6;0;1;0;0;3;1;8:15.501
3;Enge;2;Engel;Maro;Monaco;;;ITC-B11293;Mona;J;Gounon;Jules;Anyos;;;ITC-A001AND;Ando;J;Juncadella;Daniel;Barcelona;;;ITC-A0023-ESP;Span;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Mona;Mercedes-AMG Team GetSpeed;PRO                                                         ;Mercedes-AMG GT3;7;14:55:20.181;14:55:20.181;8:23.099;503,099;N;SP 9                                                        ;0000SP 9                                                        ;;SP 9    ;41.248;N;219;;42.765;J;230;;1:03.655;J;218;;10.492;N;269;;1:48.041;N;208;;36.316;N;249;;2:31.681;N;222;;20.360;N;265;;28.541;J;;;;N;;N;;N;8:15.501;20;N;0;;28206       ;;7;0;1;0;0;3;2;8:15.501
