INDEX;STNR;KUERZEL;KLASSE;KLASSESORT;KLASSE_NR;UNTERKLASSE;GRUPPE;GRUPPE_LANG;FAHRER1_NAME;FAHRER1_VORNAME;FAHRER1_ORT;FAHRER1_SPONSORLIZENZ;FAHRER1_SPONSOR;FAHRER1_LIZENZ;FAHRER1_NATION;FAHRER1_PUNKTEWERTUNG;FAHRER2_NAME;FAHRER2_VORNAME;FAHRER2_ORT;FAHRER2_SPONSORLIZENZ;FAHRER2_SPONSOR;FAHRER2_LIZENZ;FAHRER2_NATION;FAHRER2_PUNKTEWERTUNG;FAHRER3_NAME;FAHRER3_VORNAME;FAHRER3_ORT;FAHRER3_SPONSORLIZENZ;FAHRER3_SPONSOR;FAHRER3_LIZENZ;FAHRER3_NATION;FAHRER3_PUNKTEWERTUNG;FAHRER4_NAME;FAHRER4_VORNAME;FAHRER4_ORT;FAHRER4_SPONSORLIZENZ;FAHRER4_SPONSOR;FAHRER4_LIZENZ;FAHRER4_NATION;FAHRER4_PUNKTEWERTUNG;FAHRER5_NAME;FAHRER5_VORNAME;FAHRER5_ORT;FAHRER5_SPONSORLIZENZ;FAHRER5_SPONSOR;FAHRER5_LIZENZ;FAHRER5_NATION;FAHRER5_PUNKTEWERTUNG;FAHRER6_NAME;FAHRER6_VORNAME;FAHRER6_ORT;FAHRER6_SPONSORLIZENZ;FAHRER6_SPONSOR;FAHRER6_LIZENZ;FAHRER6_NATION;FAHRER6_PUNKTEWERTUNG;FAHRER7_NAME;FAHRER7_VORNAME;FAHRER7_ORT;FAHRER7_SPONSORLIZENZ;FAHRER7_SPONSOR;FAHRER7_LIZENZ;FAHRER7_NATION;FAHRER7_PUNKTEWERTUNG;FAHRER8_NAME;FAHRER8_VORNAME;FAHRER8_ORT;FAHRER8_SPONSORLIZENZ;FAHRER8_SPONSOR;FAHRER8_LIZENZ;FAHRER8_NATION;FAHRER8_PUNKTEWERTUNG;FAHRER1_RUNDEN;FAHRER1_ZEIT;FAHRER2_RUNDEN;FAHRER2_ZEIT;FAHRER3_RUNDEN;FAHRER3_ZEIT;FAHRER4_RUNDEN;FAHRER4_ZEIT;FAHRER5_RUNDEN;FAHRER5_ZEIT;FAHRER6_RUNDEN;FAHRER6_ZEIT;FAHRER7_RUNDEN;FAHRER7_ZEIT;FAHRER8_RUNDEN;FAHRER8_ZEIT;NATION;BEWERBER;TEAM;FAHRZEUG;RANG;KLASSENRANG;KLASSENRUECKSTAND;KLASSENGAP;GRUPPENRANG;GRUPPENRUECKSTAND;GRUPPENGAP;RUNDEN;SCHNELLSTE RUNDE;GESAMTZEIT;SEKUNDENWECHSEL;RUECKSTAND;GAP;PUNKTE;KLASSENPUNKTE;SCHNITT;SCHNELLSTE_IN_RUNDE;SCHNELLSTE_TAGESZEIT;SCHNELLSTE_SCHNITT;STATUS;KLASSE_GESTARTET;KLASSE_NICHTGESTARTET;KLASSE_GEWERTET;KLASSE_NICHTGEWERTET;GAST;KLASSE_SCHNELLSTE_STNR;KLASSE_SCHNELLSTE_ZEIT;KLASSE_SCHNELLSTE_NAME;KLASSE_SCHNELLSTE_VORNAME_NAME;KLASSE_SCHNELLSTE_SCHNITT;KLASSE_QUALIZEIT;GRUPPENBEZEICHNUNG;GRUPPE_GESTARTET;GRUPPE_GEWERTET;GRUPPE_NICHTGEWERTET;GRUPPE_SCHNELLSTE_STNR;GRUPPE_SCHNELLSTE_ZEIT;GRUPPE_SCHNELLSTE_NAME;GRUPPE_SCHNELLSTE_VORNAME_NAME;GRUPPE_SCHNELLSTE_SCHNITT;PROZENT;LETZTE_RUNDE;BOXENSTOPS;RUNDE_IN_BOX_1;BOXZEIT1;RUNDE_IN_BOX_2;BOXZEIT2;LQUALIZEIT;LQUALIRANG;LQUALIRANG_INVERT;ALTEZEIT;BEWERBERLIZENZ;HERSTELLER;AKTUELLERFAHRER;PUNKTE_POLE;PUNKTE_SCHNELLSTE;LEADINGLAPS_TOTAL;LEADINGLAPS_CLASS;STARTGRUPPE;KLASSE_VORLAEUFIG;STRAFZEITEN
0011;100;Walk;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Walkenhorst;Henry;Melle;;;ITC-C10319;DEU;;Breuer;Jörg;Düsseldorf;;;ITC-C19476;DEU;;Trogen;Sami-Matti;Lohja;;;ITC-B34736337;FIN;;Bollrath;Christian;Löhne;;;ITC-C18283;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;1;17:31.633;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Walkenhorst Motorsport;PRO-AM                                                      ;BMW M4 GT3;11;11;06.081;+01.005;11;06.081;+01.005;1;8:22.728;8:22.728;Y;06.081;01.005;;;12:57:32;1417;12:57:32;181.730;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;101.22 ;8:22.728;1;2;;0;;;;;;10417       ;BMW                           ;3;;;0;0;1;0;
0012;98;Witt;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Wittmann;Marco;Fürth;;;ITC-C10375;DEU;;van der Linde;Sheldon;Kempten;;;ITC-B07371;DEU;;Vanthoor;Dries;Hasselt, Limburg;;;ITC-B903381;BEL;;Martin;Maxime;Tervuren;;;ITC-B901749;BEL;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15:34.667;1;10:36.172;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;ROWE RACING;PRO                                                         ;BMW M4 GT3;12;12;06.540;+00.459;12;06.540;+00.459;2;8:23.187;8:23.187;Y;06.540;00.459;;;12:50:36;902;12:50:36;181.564;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;101.32 ;8:23.509;2;2;3:37.614;3;;;;;;15653       ;BMW                           ;1;;;0;0;1;0;
0013;54;Vant;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Vanthoor;Laurens;Heusden-Zolder;;;ITC-A903410;BEL;;Heinrich;Laurin;Kürnach;;;ITC-C11223;DEU;J;Güven;Ayhancan;Gronau;;;ITC-A0101042300421;DEU;J;Engelhart;Christian;Starnberg;;;ITC-C11279;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;;00.000;4;48:15.252;;00.000;;00.000;;00.000;;00.000;    ;Dinamic GT SRL;PRO                                                         ;Porsche 911 GT3 R (992);13;13;08.790;+02.250;13;08.790;+02.250;4;8:25.437;8:25.437;Y;08.790;02.250;;;13:03:55;1806;13:03:55;180.756;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;101.77 ;8:52.217;3;1;58.965;3;3:32.883;;;;;498633      ;Porsche                       ;4;;;0;0;1;0;
0014;102;Neub;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Neubauer;Thomas;Paris;;;ITC-C256479;FRA;;Jake;Dennis;Milton Keynes;;;ITC-B181944;GBR;;Klingmann;Jens;Tägerwilen;;;ITC-C11339;CHE;;Krognes;Christian;Hamar;;;ITC-C31791;NOR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15:36.758;1;17:44.353;1;14:44.116;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Walkenhorst Motorsport;PRO                                                         ;BMW M4 GT3;14;14;10.017;+01.227;14;10.017;+01.227;3;8:26.664;8:26.664;N;10.017;01.227;;;12:54:44;1229;12:54:44;180.318;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;102.02 ;8:35.442;6;1;2:12.529;2;2:44.654;;;;;10417       ;BMW                           ;2;;;0;0;1;0;
0015;6;Haup;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Haupt;Hubert;München;;;ITC-B10328;DEU;;Love;Jordan;Perth;;;ITC-C1133481;AUS;;Maini;Arjun;;;;INTA-4A23IRC003;NLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;37:28.854;1;12:11.696;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Mercedes-AMG Team Bilstein;PRO-AM                                                      ;Mercedes-AMG GT3;15;15;10.248;+00.231;15;10.248;+00.231;3;8:26.895;8:26.895;Y;10.248;00.231;;;13:06:56;1973;13:06:56;180.236;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;102.06 ;22:45.051;3;2;2:46.103;3;12:05.814;;;;;26772       ;Mercedes-AMG                  ;1;;;0;0;1;0;
0016;24;Kolb;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Kolb;Patrick;Bad Homburg;;;ITC-C16042;DEU;;Matt;Campbell;Stuttgart;;;ITC-C1090587;DEU;;Jaminet;Mathieu;Differdange;;;ITC-C219550;LUX;;Pilet;Patrick;Noisy le Roi;;;ITC-B54892;FRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11:51.058;1;25:06.941;;00.000;1;14:20.738;;00.000;;00.000;;00.000;;00.000;    ;Lionspeed by Car Collection Motorsport;PRO                                                         ;Porsche 911 GT3 R (992);16;16;15.682;+05.434;16;15.682;+05.434;3;8:32.329;8:32.329;Y;15.682;05.434;;;13:05:07;1876;13:05:07;178.324;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;103.16 ;8:56.751;4;1;59.696;2;1:37.962;;;;;28196       ;Porsche                       ;4;;;0;0;1;0;
0017;19;Kohl;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Kohlhaas;Christian;Andernach;;;ITC-C24876;DEU;;Aust;Stefan;Münster;;;ITC-C10415;DEU;;Ludwig;Luca;Alfter;;;ITC-C24928;DEU;;Stengel;Johannes;Stadtlohn;;;ITC-C33246;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;2;38:09.693;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;racing one;PRO-AM                                                      ;Ferrari 296 GT3;17;17;16.516;+00.834;17;16.516;+00.834;2;8:33.163;8:33.163;Y;16.516;00.834;;;13:18:10;2467;13:18:10;178.035;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;103.33 ;8:33.163;4;1;4:25.604;1;2:14.324;;;;;15750       ;Ferrari                       ;2;;;0;0;1;0;
0018;5;Kolb;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Kolb;Vincent;FRAkfurt;;;ITC-C15471;DEU;J;Stippler;Frank;Bad Münstereifel;;;ITC-C18797;DEU;;Sims;Alexander;Alcester;;;ITC-A100396;GBR;J;van der Zande;Renger;ET Amsterdam;;;ITC-A14103;NLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;18:40.957;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Scherer Sport PHX;PRO                                                         ;Audi R8 LMS GT3 evo II;18;18;22.201;+05.685;18;22.201;+05.685;1;8:38.848;8:38.848;Y;22.201;05.685;;;12:58:41;1493;12:58:41;176.084;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;104.47 ;8:38.848;1;2;11:29.027;0;;;;;;26779       ;Audi                          ;1;;;0;0;1;0;
0019;46;Jäge;SP-X                                                        ;0000SP-X                                                        ;SP-X;;2;2;Jäger;Thomas;Putzbrunn;;;ITC-B10707;DEU;;Bird;Frank;Peterborough;;;ITC-C287640;GBR;;Erhart;Elia;Röttenbach;;;ITC-C10376;DEU;;Viebahn;Jörg;Engelskirchen;;;ITC-C16955;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;47:05.870;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Mercedes-AMG Team HRT;PRO-AM                                                      ;Mercedes-AMG GT2;19;1;;;1;;;3;8:44.921;8:44.921;Y;28.274;06.073;;;12:54:36;1218;12:54:36;174.047;;2;0;1;1;0;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;;2;28;16;12;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;105.69 ;8:54.088;3;2;5:38.597;3;3:55.005;;;;;22076       ;Mercedes-AMG                  ;1;;;0;1;2;0;
0020;4;Marc;SP 9                                                        ;0000SP 9                                                        ;SP 9;;1;1;Marciello;Raffaele;Berganzona;;;ITC-A567;CHE;J;Stolz;Luca;Brachbach;;;ITC-C10277;DEU;J;Ellis;Philip;Baar;;;ITC-B462;CHE;J;Mortara;Edoardo;Geneva;;;ITC-A733;CHE;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;1;27:25.525;;00.000;2;21:52.553;;00.000;;00.000;;00.000;;00.000;    ;Mercedes-AMG Team Bilstein;PRO                                                         ;Mercedes-AMG GT3;20;19;33.328;+11.127;19;33.328;+11.127;3;8:49.975;8:49.975;Y;33.328;05.054;;;13:29:18;2811;13:29:18;172.387;;23;0;21;2;0;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;;1;23;21;2;44;8:16.647;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;Eriksson/Heinemann Tim/Menzel Nico/Ragginger Martin;183.955;106.71 ;8:49.975;3;1;5:43.306;2;2:56.923;;;;;26772       ;Mercedes-AMG                  ;4;;;0;0;1;0;
0021;125;Wehr;Cup 2                                                       ;0000Cup 2                                                       ;Cup 2;;2;2;Wehrmann;Hans;Grünwald;;;ITC-C11423;DEU;;Berg;Ulrich;Ruppichteroth;;;ITC-C29702;DEU;;Kiefer;Thomas;Heidelberg;;;ITC-C12742;DEU;;Joens;Christer;Ingelheim am Rhein;;;ITC-C10492;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;1;20:48.379;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Huber Motorsport;PRO                                                         ;Porsche 911 GT3 Cup (992);21;1;;;2;19.718;+19.718;1;9:04.639;9:04.639;Y;47.992;14.664;;;13:00:48;1630;13:00:48;167.746;;4;0;2;2;0;125;9:04.639;Wehrmann/Berg Ulrich/Kiefer Thomas/Joens Christer;Wehrmann/Berg Ulrich/Kiefer Thomas/Joens Christer;167.746;;2;28;16;12;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;109.66 ;9:04.639;2;2;8:15.672;2;;;;;;11275       ;Porsche                       ;3;;;0;1;2;0;
0022;81;Mart;SP 8T                                                       ;0000SP 8T                                                       ;SP 8T;;2;2;Martin;Celia;Adenau;;;ITC-C11867;DEU;;Wohlwend;Fabienne;Schellenberg;;;ITC-B1153;LIE;;Mann;Pippa;Indianapolis;;;ITC-BD3068U;USA;;Visser;Beitske;El Sneek;;;ITC-B20612;NLD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;1;15:14.094;1;14:15.143;;00.000;;00.000;;00.000;;00.000;;00.000;    ;GITI TIRE MOTORSPORT BY WS RACING;;BMW M4 GT4 (G82);22;1;;;3;21.226;+01.508;2;9:06.147;9:06.147;Y;49.500;01.508;;;13:09:29;2076;13:09:29;167.282;;1;0;1;0;0;81;9:06.147;Martin/Wohlwend Fabienne/Mann Pippa/Visser Beitske;Martin/Wohlwend Fabienne/Mann Pippa/Visser Beitske;167.282;;2;28;16;12;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;109.97 ;9:06.147;2;2;2:16.552;3;;;;;;20662       ;BMW                           ;2;;;0;2;2;0;
0023;76;Brod;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Brodmerkel;Stephan;Waldesch;;;ITC-C14548;DEU;;Schöll;Constantin;Wien;;;ITC-B2427;AUT;;Still;Hendrik;Kempenich;;;ITC-C19024;DEU;;Hill;Phil;Mülheim;;;ITC-C28105;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;2;50:36.915;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Teichmann Racing;;Toyota GR Supra GT4 EVO 2023;23;1;;;4;31.823;+10.597;2;9:16.744;9:16.744;Y;1:00.097;10.597;;;12:57:46;1434;12:57:46;164.098;;8;0;6;2;0;76;9:16.744;Brodmerkel/Schöll Constantin/Still Hendrik/Hill Phil;Brodmerkel/Schöll Constantin/Still Hendrik/Hill Phil;164.098;;2;28;16;12;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;112.10 ;9:37.370;2;2;15:32.497;3;;;;;;BA025       ;Toyota                        ;3;;;0;1;2;0;
0024;78;Duma;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Dumarey;Guido;Deurle;;;ITC-B901338;BEL;;Sokolovskiy;Yevgen;Düsseldorf;;;ITC-B19729;Ukra;;Hess;Michael;Kreuzgau;;;ITC-C12396;DEU;;Adams;Rudi;Nohn;;;ITC-C14347;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;;00.000;;00.000;2;31:30.306;;00.000;;00.000;;00.000;    ;PROsport-Racing;;Aston Martin Vantage AMR GT4;24;2;03.387;+03.387;5;35.210;+03.387;2;9:20.131;9:20.131;N;1:03.484;03.387;;;12:57:06;1384;12:57:06;163.106;;8;0;6;2;0;76;9:16.744;Brodmerkel/Schöll Constantin/Still Hendrik/Hill Phil;Brodmerkel/Schöll Constantin/Still Hendrik/Hill Phil;164.098;;2;28;16;12;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;112.78 ;14:24.635;4;1;1:40.160;2;3:09.909;;;;;11132       ;Aston Martin                  ;4;;;0;1;2;0;
0025;181;Schi;Cup 3                                                       ;0000Cup 3                                                       ;Cup 3;;2;2;Schicht;Rüdiger;Herrliberg;;;ITC-C15231;CHE;J;Fielenbach;Alexander;Neunkirchen-Seelscheid;;;ITC-C15072;DEU;;Cate;Peter;Blockley;;;ITC-C8547;GBR;;Klasen;Arno;Karlshausen;;;ITC-C25715;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;3;49:13.809;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Team Mathol Racing e.V.;AM                                                          ;Porsche 718 Cayman GT4 Clubspo;25;1;;;6;35.621;+00.411;3;9:20.542;9:20.542;Y;1:03.895;00.411;;;12:51:41;1013;12:51:41;162.987;;4;0;2;2;0;181;9:20.542;Schicht/Fielenbach Alexander/Cate Peter/Klasen Arno;Schicht/Fielenbach Alexander/Cate Peter/Klasen Arno;162.987;;2;28;16;12;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;112.87 ;9:41.890;4;2;3:30.180;3;1:36.551;;;;;25198       ;Porsche                       ;2;;;0;1;2;0;
0026;110;Asar;SP 3T                                                       ;0000SP 3T                                                       ;SP 3T;;3;3;Asari;Emir;Istanbul;;;ITC-C0102022308517;TUR;;Wasel;Matthias;Bergheim;;;ITC-C12428;DEU;;Partl;Max;Pyrbaum;;;ITC-C26077;DEU;;Cartery;Benjamin;Eze;;;ITC-C441910;FRA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;1;16:22.651;1;15:35.193;;00.000;;00.000;;00.000;;00.000;    ;Max Kruse Racing;;VW GOLF GTI TCR DSG;26;1;;;1;;;2;9:29.049;9:29.049;Y;1:12.402;08.507;;;13:11:58;2210;13:11:58;160.550;;2;0;2;0;0;110;9:29.049;Asari/Wasel Matthias/Partl Max/Cartery Benjamin;Asari/Wasel Matthias/Partl Max/Cartery Benjamin;160.550;;3;21;9;12;110;9:29.049;Asari/Wasel Matthias/Partl Max/Cartery Benjamin;Asari/Wasel Matthias/Partl Max/Cartery Benjamin;160.550;114.58 ;9:29.049;2;2;2:51.451;3;;;;;;16401       ;VW                            ;3;;;0;2;3;0;
0027;816;Schl;TCR                                                         ;0000TCR                                                         ;TCR;;2;2;Schläppi;Mathias;Meiringen;;;ITC-C721/ASS;CHE;J;Epp;Stephan;Wuppertal;;;ITC-C24372;DEU;;Yerly;Frédéric;Vordemwald;;;ITC-C1409;CHE;;Hammel;Heiko;Forchtenberg;;;ITC-C24529;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;15:28.312;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Scherer Sport PHX;;Cupra TCR SEQ;27;1;;;7;46.255;+10.634;1;9:31.176;9:31.176;N;1:14.529;02.127;;;12:55:28;1267;12:55:28;159.952;;6;0;2;4;0;816;9:31.176;Schläppi/Epp Stephan/Yerly Frédéric/Hammel Heiko;Schläppi/Epp Stephan/Yerly Frédéric/Hammel Heiko;159.952;;2;28;16;12;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;115.01 ;9:31.176;1;2;;0;;;;;;26779       ;Cupra                         ;1;;;0;1;2;0;
0028;718;Peit;SP 4T                                                       ;0000SP 4T                                                       ;SP 4T;;3;3;Peitzmeier;Fabian;Hürth;;;ITC-C19250;DEU;J;Heinrich;Guido;Berlin;;;ITC-C10410;DEU;J;Smyrlis;Ioannis;FRAkfurt;;;ITC-B26573;DEU;J;Rink;Christopher;FRAkfurt;;;ITC-C13898;DEU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;;00.000;;00.000;2;52:12.855;;00.000;;00.000;;00.000;;00.000;    ;Smyrlis Racing;;Porsche 718 Cayman (Typ982);28;1;;;2;02.522;+02.522;2;9:31.571;9:31.571;Y;1:14.924;00.395;;;13:07:35;2003;13:07:35;159.842;;2;0;2;0;0;718;9:31.571;Peitzmeier/Heinrich Guido/Smyrlis Ioannis/Rink Christopher;Peitzmeier/Heinrich Guido/Smyrlis Ioannis/Rink Christopher;159.842;;3;21;9;12;110;9:29.049;Asari/Wasel Matthias/Partl Max/Cartery Benjamin;Asari/Wasel Matthias/Partl Max/Cartery Benjamin;160.550;115.09 ;10:41.654;4;1;2:15.156;2;7:04.361;;;;;26579       ;Porsche                       ;4;;;0;1;3;0;
0029;300;Vazq;VT3                                                         ;0000VT3                                                         ;VT3;;3;3;Vazquez;Marcos Adolfo;Santiago del Estero;;;ITC-B1274023;ARG;J;Held;Thorsten;Bad Dürrheim Sunthausen;;;ITC-C13537;DEU;;Trinius;Matthias;Mechernich;;;ITC-C12368;DEU;;Ullström;Eric;Karlskrona;;;77265;SWE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;28:57.575;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Team Mathol Racing e.V.;;Porsche Cayman S CB12;29;1;;;3;03.826;+01.304;2;9:32.875;9:32.875;Y;1:16.228;01.304;;;13:08:58;2052;13:08:58;159.478;;1;0;1;0;0;300;9:32.875;Vazquez/Held Thorsten/Trinius Matthias/Ullström Eric;Vazquez/Held Thorsten/Trinius Matthias/Ullström Eric;159.478;;3;21;9;12;110;9:29.049;Asari/Wasel Matthias/Partl Max/Cartery Benjamin;Asari/Wasel Matthias/Partl Max/Cartery Benjamin;160.550;115.35 ;9:32.875;2;1;1:19.810;3;;;;;;25198       ;Porsche                       ;1;;;0;2;3;0;
0030;89;Wahl;SP 10                                                       ;0000SP 10                                                       ;SP 10;;2;2;Wahl;Tobias;Remagen-Kripp;;;ITC-C13678;DEU;;Wahl;Tim-Florian;Remagen-Kripp;;;ITC-C33625;DEU;;Renger;Reinhold;Rothenburg ob der Tauber;;;ITC-C11985;DEU;;Kroker;Alexander;Zülpich;;;ITC-C24827;DEU;J;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;00.000;2;25:14.228;;00.000;;00.000;;00.000;;00.000;;00.000;;00.000;    ;Haupt Racing Team;;Mercedes-AMG AMG GT4;30;3;20.079;+16.692;8;51.902;+05.647;2;9:36.823;9:36.823;Y;1:20.176;03.948;;;13:05:14;1881;13:05:14;158.386;;8;0;6;2;0;76;9:16.744;Brodmerkel/Schöll Constantin/Still Hendrik/Hill Phil;Brodmerkel/Schöll Constantin/Still Hendrik/Hill Phil;164.098;;2;28;16;12;46;8:44.921;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;Jäger/Bird Frank/Erhart Elia/Viebahn Jörg;174.047;116.14 ;9:36.823;1;3;;0;;;;;;12467       ;Mercedes-AMG                  ;2;;;0;1;2;0;
